Gene stable ID	Transcript stable ID	Protein stable ID	HGNC ID	HGNC symbol
ENSG00000182586	ENST00000660971		HGNC:16425	LINC00334
ENSG00000182586	ENST00000584169		HGNC:16425	LINC00334
ENSG00000182586	ENST00000638500		HGNC:16425	LINC00334
ENSG00000182586	ENST00000328344		HGNC:16425	LINC00334
ENSG00000182586	ENST00000670852		HGNC:16425	LINC00334
ENSG00000182586	ENST00000670960		HGNC:16425	LINC00334
ENSG00000182586	ENST00000665973		HGNC:16425	LINC00334
ENSG00000263354	ENST00000578054		HGNC:43496	MIR5011
ENSG00000287904	ENST00000652992			
ENSG00000206746	ENST00000384019		HGNC:47105	RNU6-142P
ENSG00000281530	ENST00000629517			
ENSG00000238680	ENST00000459571		HGNC:48000	RNU6-1037P
ENSG00000243549	ENST00000481678		HGNC:46721	RN7SL705P
ENSG00000237037	ENST00000439129		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000417327		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000608974		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000536447		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000595777		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000600968		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000434834		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000610250		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000547929		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000617396		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000609499		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000609833		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000608643		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000451451		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000617009		HGNC:45273	NDUFA6-DT
ENSG00000237037	ENST00000621190		HGNC:45273	NDUFA6-DT
ENSG00000239748	ENST00000469617		HGNC:46811	RN7SL795P
ENSG00000234191	ENST00000438867		HGNC:50339	LINC01283
ENSG00000252598	ENST00000516789		HGNC:43360	RNA5SP460
ENSG00000073910	ENST00000645780	ENSP00000494080	HGNC:20367	FRY
ENSG00000073910	ENST00000428783		HGNC:20367	FRY
ENSG00000073910	ENST00000647500	ENSP00000494761	HGNC:20367	FRY
ENSG00000073910	ENST00000643293	ENSP00000496501	HGNC:20367	FRY
ENSG00000073910	ENST00000490410		HGNC:20367	FRY
ENSG00000073910	ENST00000441659		HGNC:20367	FRY
ENSG00000073910	ENST00000642040	ENSP00000493189	HGNC:20367	FRY
ENSG00000073910	ENST00000463566		HGNC:20367	FRY
ENSG00000073910	ENST00000542859	ENSP00000445043	HGNC:20367	FRY
ENSG00000073910	ENST00000436046	ENSP00000398010	HGNC:20367	FRY
ENSG00000073910	ENST00000641614		HGNC:20367	FRY
ENSG00000073910	ENST00000477712	ENSP00000434694	HGNC:20367	FRY
ENSG00000073910	ENST00000380217		HGNC:20367	FRY
ENSG00000073910	ENST00000418076		HGNC:20367	FRY
ENSG00000263750	ENST00000583040		HGNC:43537	MIR548AV
ENSG00000283452	ENST00000637703			
ENSG00000207072	ENST00000384344		HGNC:34283	RNU6-39P
ENSG00000273704	ENST00000618994			
ENSG00000199392	ENST00000362522			
ENSG00000235071	ENST00000447112			
ENSG00000199728	ENST00000362858		HGNC:47618	RNU6-655P
ENSG00000176812	ENST00000433306		HGNC:54907	METTL1P1
ENSG00000201723	ENST00000364853			
ENSG00000252260	ENST00000516451		HGNC:43361	RNA5SP461
ENSG00000224339	ENST00000428051		HGNC:10546	SC4MOP
ENSG00000186866	ENST00000471540		HGNC:14683	POFUT2
ENSG00000186866	ENST00000331343	ENSP00000329682	HGNC:14683	POFUT2
ENSG00000186866	ENST00000334538	ENSP00000335427	HGNC:14683	POFUT2
ENSG00000186866	ENST00000612472	ENSP00000478168	HGNC:14683	POFUT2
ENSG00000186866	ENST00000349485	ENSP00000339613	HGNC:14683	POFUT2
ENSG00000186866	ENST00000615172	ENSP00000482216	HGNC:14683	POFUT2
ENSG00000186866	ENST00000485190		HGNC:14683	POFUT2
ENSG00000186866	ENST00000460932		HGNC:14683	POFUT2
ENSG00000186866	ENST00000463917		HGNC:14683	POFUT2
ENSG00000186866	ENST00000451615	ENSP00000407635	HGNC:14683	POFUT2
ENSG00000186866	ENST00000493524		HGNC:14683	POFUT2
ENSG00000186866	ENST00000468360		HGNC:14683	POFUT2
ENSG00000186866	ENST00000493811		HGNC:14683	POFUT2
ENSG00000186866	ENST00000476653		HGNC:14683	POFUT2
ENSG00000237782	ENST00000422979		HGNC:54943	PLLPP1
ENSG00000259256	ENST00000664706		HGNC:52714	LINC01895
ENSG00000259256	ENST00000665521		HGNC:52714	LINC01895
ENSG00000259256	ENST00000664193		HGNC:52714	LINC01895
ENSG00000259256	ENST00000558690		HGNC:52714	LINC01895
ENSG00000259256	ENST00000669526		HGNC:52714	LINC01895
ENSG00000259256	ENST00000669368		HGNC:52714	LINC01895
ENSG00000259256	ENST00000665752		HGNC:52714	LINC01895
ENSG00000259256	ENST00000653644		HGNC:52714	LINC01895
ENSG00000259256	ENST00000667379		HGNC:52714	LINC01895
ENSG00000259256	ENST00000671295		HGNC:52714	LINC01895
ENSG00000259256	ENST00000671376		HGNC:52714	LINC01895
ENSG00000259256	ENST00000667064		HGNC:52714	LINC01895
ENSG00000259256	ENST00000669439		HGNC:52714	LINC01895
ENSG00000259256	ENST00000667334		HGNC:52714	LINC01895
ENSG00000259256	ENST00000662880		HGNC:52714	LINC01895
ENSG00000234355	ENST00000449509		HGNC:39091	FTH1P27
ENSG00000238178	ENST00000422438		HGNC:56739	MAGEB17-AS1
ENSG00000238178	ENST00000454712		HGNC:56739	MAGEB17-AS1
ENSG00000238178	ENST00000435789		HGNC:56739	MAGEB17-AS1
ENSG00000288086	ENST00000671579			
ENSG00000101182	ENST00000442551	ENSP00000397047	HGNC:9536	PSMA7
ENSG00000101182	ENST00000370873	ENSP00000359910	HGNC:9536	PSMA7
ENSG00000101182	ENST00000484488		HGNC:9536	PSMA7
ENSG00000101182	ENST00000370861	ENSP00000359898	HGNC:9536	PSMA7
ENSG00000101182	ENST00000486193		HGNC:9536	PSMA7
ENSG00000101182	ENST00000370858	ENSP00000359895	HGNC:9536	PSMA7
ENSG00000233921	ENST00000419621		HGNC:36041	RPS15AP40
ENSG00000229384	ENST00000447155		HGNC:39098	HMGB1P16
ENSG00000285899	ENST00000649774			
ENSG00000271136	ENST00000605319			
ENSG00000235587	ENST00000425487		HGNC:4143	GAPDHP65
ENSG00000233571	ENST00000412652			
ENSG00000224960	ENST00000412172	ENSP00000489770	HGNC:33146	PPP4R3C
ENSG00000228610	ENST00000419302		HGNC:50340	PDCL2P1
ENSG00000258700	ENST00000555246		HGNC:47038	LINC00871
ENSG00000258700	ENST00000556886		HGNC:47038	LINC00871
ENSG00000258700	ENST00000556071		HGNC:47038	LINC00871
ENSG00000258700	ENST00000556869		HGNC:47038	LINC00871
ENSG00000258700	ENST00000656720		HGNC:47038	LINC00871
ENSG00000258700	ENST00000664642		HGNC:47038	LINC00871
ENSG00000258700	ENST00000659741		HGNC:47038	LINC00871
ENSG00000258700	ENST00000666179		HGNC:47038	LINC00871
ENSG00000227370	ENST00000417586			
ENSG00000213997	ENST00000413837		HGNC:42454	PGAM1P7
ENSG00000232710	ENST00000428786			
ENSG00000281538	ENST00000626627			
ENSG00000240364	ENST00000486139		HGNC:36975	RPL31P59
ENSG00000226450	ENST00000433633		HGNC:2628	CYP2D8P
ENSG00000104714	ENST00000522706	ENSP00000428635	HGNC:27234	ERICH1
ENSG00000104714	ENST00000523415	ENSP00000430296	HGNC:27234	ERICH1
ENSG00000104714	ENST00000519909		HGNC:27234	ERICH1
ENSG00000104714	ENST00000523709		HGNC:27234	ERICH1
ENSG00000104714	ENST00000262109	ENSP00000262109	HGNC:27234	ERICH1
ENSG00000104714	ENST00000523053		HGNC:27234	ERICH1
ENSG00000104714	ENST00000522893	ENSP00000428556	HGNC:27234	ERICH1
ENSG00000104714	ENST00000518895		HGNC:27234	ERICH1
ENSG00000104714	ENST00000524138		HGNC:27234	ERICH1
ENSG00000104714	ENST00000518313		HGNC:27234	ERICH1
ENSG00000104714	ENST00000518277		HGNC:27234	ERICH1
ENSG00000265243	ENST00000584002		HGNC:28614	IGLJCOR18
ENSG00000241354	ENST00000489560			
ENSG00000259111	ENST00000557308			
ENSG00000243720	ENST00000490908		HGNC:36099	RPL21P127
ENSG00000126778	ENST00000645694	ENSP00000494686	HGNC:10887	SIX1
ENSG00000126778	ENST00000554986	ENSP00000452700	HGNC:10887	SIX1
ENSG00000126778	ENST00000555955		HGNC:10887	SIX1
ENSG00000126778	ENST00000553535		HGNC:10887	SIX1
ENSG00000126778	ENST00000555627		HGNC:10887	SIX1
ENSG00000182057	ENST00000609564		HGNC:50511	OGFRP1
ENSG00000182057	ENST00000332965		HGNC:50511	OGFRP1
ENSG00000182057	ENST00000446578		HGNC:50511	OGFRP1
ENSG00000182057	ENST00000415205		HGNC:50511	OGFRP1
ENSG00000182057	ENST00000420096		HGNC:50511	OGFRP1
ENSG00000263460	ENST00000584421		HGNC:51435	BOD1P1
ENSG00000274776	ENST00000621730			
ENSG00000230107	ENST00000428765			
ENSG00000078043	ENST00000585916	ENSP00000465676	HGNC:17311	PIAS2
ENSG00000078043	ENST00000398654	ENSP00000381648	HGNC:17311	PIAS2
ENSG00000078043	ENST00000324794	ENSP00000317163	HGNC:17311	PIAS2
ENSG00000078043	ENST00000545673	ENSP00000443238	HGNC:17311	PIAS2
ENSG00000078043	ENST00000592212	ENSP00000479025	HGNC:17311	PIAS2
ENSG00000078043	ENST00000590127		HGNC:17311	PIAS2
ENSG00000078043	ENST00000592011		HGNC:17311	PIAS2
ENSG00000078043	ENST00000591865		HGNC:17311	PIAS2
ENSG00000078043	ENST00000589819		HGNC:17311	PIAS2
ENSG00000078043	ENST00000589917	ENSP00000465312	HGNC:17311	PIAS2
ENSG00000078043	ENST00000586953	ENSP00000468166	HGNC:17311	PIAS2
ENSG00000078043	ENST00000592221	ENSP00000466596	HGNC:17311	PIAS2
ENSG00000078043	ENST00000587810	ENSP00000468017	HGNC:17311	PIAS2
ENSG00000078043	ENST00000586170		HGNC:17311	PIAS2
ENSG00000078043	ENST00000586634		HGNC:17311	PIAS2
ENSG00000078043	ENST00000590944		HGNC:17311	PIAS2
ENSG00000262119	ENST00000572358			
ENSG00000189306	ENST00000323013	ENSP00000321449	HGNC:24286	RRP7A
ENSG00000189306	ENST00000416699	ENSP00000405547	HGNC:24286	RRP7A
ENSG00000189306	ENST00000483303		HGNC:24286	RRP7A
ENSG00000258638	ENST00000554127			
ENSG00000287481	ENST00000658605			
ENSG00000258505	ENST00000553912			
ENSG00000258386	ENST00000556949			
ENSG00000124215	ENST00000348616	ENSP00000339390	HGNC:15902	CDH26
ENSG00000124215	ENST00000477058		HGNC:15902	CDH26
ENSG00000124215	ENST00000370991	ENSP00000360030	HGNC:15902	CDH26
ENSG00000124215	ENST00000497614		HGNC:15902	CDH26
ENSG00000124215	ENST00000244049	ENSP00000244049	HGNC:15902	CDH26
ENSG00000124215	ENST00000350849	ENSP00000310845	HGNC:15902	CDH26
ENSG00000124215	ENST00000456106	ENSP00000407939	HGNC:15902	CDH26
ENSG00000154001	ENST00000337537	ENSP00000337641	HGNC:9313	PPP2R5E
ENSG00000154001	ENST00000555899	ENSP00000452396	HGNC:9313	PPP2R5E
ENSG00000154001	ENST00000556484		HGNC:9313	PPP2R5E
ENSG00000154001	ENST00000553266		HGNC:9313	PPP2R5E
ENSG00000154001	ENST00000556150		HGNC:9313	PPP2R5E
ENSG00000154001	ENST00000556878		HGNC:9313	PPP2R5E
ENSG00000154001	ENST00000422769	ENSP00000404632	HGNC:9313	PPP2R5E
ENSG00000261026	ENST00000566457			
ENSG00000173698	ENST00000379873	ENSP00000369202	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000357991	ENSP00000350680	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000357544	ENSP00000350152	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000379869	ENSP00000369198	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000360279	ENSP00000353421	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000356606	ENSP00000349015	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000340581	ENSP00000344972	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000479496		HGNC:4516	ADGRG2
ENSG00000173698	ENST00000379876	ENSP00000369205	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000379878	ENSP00000369207	HGNC:4516	ADGRG2
ENSG00000173698	ENST00000354791	ENSP00000346845	HGNC:4516	ADGRG2
ENSG00000155975	ENST00000324849	ENSP00000318629	HGNC:24928	VPS37A
ENSG00000155975	ENST00000519381	ENSP00000429227	HGNC:24928	VPS37A
ENSG00000155975	ENST00000520140	ENSP00000428823	HGNC:24928	VPS37A
ENSG00000155975	ENST00000518038	ENSP00000430456	HGNC:24928	VPS37A
ENSG00000155975	ENST00000425020	ENSP00000412824	HGNC:24928	VPS37A
ENSG00000155975	ENST00000521829	ENSP00000429680	HGNC:24928	VPS37A
ENSG00000155975	ENST00000521005	ENSP00000430933	HGNC:24928	VPS37A
ENSG00000155975	ENST00000521976	ENSP00000429858	HGNC:24928	VPS37A
ENSG00000155975	ENST00000521162		HGNC:24928	VPS37A
ENSG00000155975	ENST00000520997		HGNC:24928	VPS37A
ENSG00000155975	ENST00000519515		HGNC:24928	VPS37A
ENSG00000288358	ENST00000672183		HGNC:38181	MIR3159
ENSG00000288299	ENST00000672804	ENSP00000500621	HGNC:6535	LDHA
ENSG00000288299	ENST00000673021		HGNC:6535	LDHA
ENSG00000288299	ENST00000672157	ENSP00000500087	HGNC:6535	LDHA
ENSG00000288299	ENST00000672996	ENSP00000500284	HGNC:6535	LDHA
ENSG00000288299	ENST00000673083	ENSP00000500168	HGNC:6535	LDHA
ENSG00000288299	ENST00000672405	ENSP00000500953	HGNC:6535	LDHA
ENSG00000288299	ENST00000673201	ENSP00000500119	HGNC:6535	LDHA
ENSG00000288299	ENST00000673548		HGNC:6535	LDHA
ENSG00000288299	ENST00000671938	ENSP00000500858	HGNC:6535	LDHA
ENSG00000288299	ENST00000671771	ENSP00000500077	HGNC:6535	LDHA
ENSG00000288299	ENST00000673540	ENSP00000500430	HGNC:6535	LDHA
ENSG00000288299	ENST00000672417	ENSP00000500407	HGNC:6535	LDHA
ENSG00000288299	ENST00000672754	ENSP00000500101	HGNC:6535	LDHA
ENSG00000288299	ENST00000672078	ENSP00000500354	HGNC:6535	LDHA
ENSG00000288299	ENST00000673339	ENSP00000499918	HGNC:6535	LDHA
ENSG00000288299	ENST00000673488	ENSP00000500554	HGNC:6535	LDHA
ENSG00000288299	ENST00000673007	ENSP00000500603	HGNC:6535	LDHA
ENSG00000288299	ENST00000673204	ENSP00000499977	HGNC:6535	LDHA
ENSG00000288299	ENST00000671981	ENSP00000499898	HGNC:6535	LDHA
ENSG00000288299	ENST00000672544	ENSP00000500704	HGNC:6535	LDHA
ENSG00000288299	ENST00000672605	ENSP00000500733	HGNC:6535	LDHA
ENSG00000288299	ENST00000671909		HGNC:6535	LDHA
ENSG00000288299	ENST00000672237		HGNC:6535	LDHA
ENSG00000288299	ENST00000672488		HGNC:6535	LDHA
ENSG00000288299	ENST00000673005		HGNC:6535	LDHA
ENSG00000100246	ENST00000216068	ENSP00000216068	HGNC:2955	DNAL4
ENSG00000100246	ENST00000486019		HGNC:2955	DNAL4
ENSG00000100246	ENST00000406199	ENSP00000385712	HGNC:2955	DNAL4
ENSG00000100246	ENST00000475512		HGNC:2955	DNAL4
ENSG00000221890	ENST00000333039	ENSP00000327545	HGNC:7954	NPTXR
ENSG00000226861	ENST00000413941			
ENSG00000236892	ENST00000426811			
ENSG00000236892	ENST00000413757			
ENSG00000236892	ENST00000654955			
ENSG00000228636	ENST00000419836		HGNC:54149	LINC02663
ENSG00000228636	ENST00000647601		HGNC:54149	LINC02663
ENSG00000228636	ENST00000659451		HGNC:54149	LINC02663
ENSG00000234821	ENST00000434892		HGNC:29767	MRPS33P4
ENSG00000238151	ENST00000418346		HGNC:15794	MLLT10P1
ENSG00000183741	ENST00000407418	ENSP00000384490	HGNC:1556	CBX6
ENSG00000183741	ENST00000216083	ENSP00000216083	HGNC:1556	CBX6
ENSG00000183741	ENST00000469420		HGNC:1556	CBX6
ENSG00000283456	ENST00000636562		HGNC:52314	MTND1P37
ENSG00000278626	ENST00000613130			
ENSG00000274099	ENST00000614297		HGNC:14114	ABCB10P1
ENSG00000259011	ENST00000557558		HGNC:55434	ATP10A-DT
ENSG00000181984	ENST00000446144		HGNC:32375	GOLGA8CP
ENSG00000287175	ENST00000668154			
ENSG00000151468	ENST00000378825	ENSP00000368102	HGNC:23813	CCDC3
ENSG00000151468	ENST00000378839	ENSP00000368116	HGNC:23813	CCDC3
ENSG00000267587	ENST00000587732			
ENSG00000279354	ENST00000623955			
ENSG00000197586	ENST00000354989	ENSP00000347084	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000360031	ENSP00000353131	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000376652	ENSP00000365840	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000439162	ENSP00000408098	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000433417	ENSP00000390095	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000417467	ENSP00000395064	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000433259	ENSP00000401895	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000427553	ENSP00000401573	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000435520	ENSP00000398844	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000418890	ENSP00000390511	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000425813	ENSP00000390646	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000447877	ENSP00000406975	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000376666	ENSP00000365854	HGNC:3368	ENTPD6
ENSG00000197586	ENST00000471478		HGNC:3368	ENTPD6
ENSG00000197586	ENST00000485936		HGNC:3368	ENTPD6
ENSG00000197586	ENST00000481322		HGNC:3368	ENTPD6
ENSG00000197586	ENST00000463734		HGNC:3368	ENTPD6
ENSG00000197586	ENST00000490187		HGNC:3368	ENTPD6
ENSG00000270185	ENST00000604838	ENSP00000474222	HGNC:5488	IGHD1OR15-1B
ENSG00000280212	ENST00000623573			
ENSG00000259214	ENST00000559474			
ENSG00000266957	ENST00000592747			
ENSG00000273786	ENST00000613987			
ENSG00000267724	ENST00000591183			
ENSG00000288106	ENST00000656940			
ENSG00000267800	ENST00000588843			
ENSG00000235209	ENST00000450216			
ENSG00000277526	ENST00000618928			
ENSG00000277526	ENST00000612422			
ENSG00000277526	ENST00000656311			
ENSG00000239539	ENST00000411849		HGNC:39364	HMGN1P20
ENSG00000285994	ENST00000648650			
ENSG00000104081	ENST00000354670	ENSP00000346697	HGNC:24132	BMF
ENSG00000104081	ENST00000397573	ENSP00000380703	HGNC:24132	BMF
ENSG00000104081	ENST00000561360	ENSP00000453892	HGNC:24132	BMF
ENSG00000104081	ENST00000561282	ENSP00000453522	HGNC:24132	BMF
ENSG00000104081	ENST00000558774	ENSP00000453913	HGNC:24132	BMF
ENSG00000104081	ENST00000431415	ENSP00000396511	HGNC:24132	BMF
ENSG00000104081	ENST00000559701	ENSP00000453919	HGNC:24132	BMF
ENSG00000104081	ENST00000557870	ENSP00000454142	HGNC:24132	BMF
ENSG00000104081	ENST00000560430	ENSP00000452660	HGNC:24132	BMF
ENSG00000104081	ENST00000558057		HGNC:24132	BMF
ENSG00000286858	ENST00000671591			
ENSG00000167220	ENST00000588183	ENSP00000466602	HGNC:25364	HDHD2
ENSG00000167220	ENST00000300605	ENSP00000300605	HGNC:25364	HDHD2
ENSG00000167220	ENST00000588861		HGNC:25364	HDHD2
ENSG00000167220	ENST00000587841		HGNC:25364	HDHD2
ENSG00000167220	ENST00000590815	ENSP00000468067	HGNC:25364	HDHD2
ENSG00000167220	ENST00000591480	ENSP00000466710	HGNC:25364	HDHD2
ENSG00000167220	ENST00000586546	ENSP00000467309	HGNC:25364	HDHD2
ENSG00000167220	ENST00000590481	ENSP00000467998	HGNC:25364	HDHD2
ENSG00000167220	ENST00000588940	ENSP00000467775	HGNC:25364	HDHD2
ENSG00000167220	ENST00000591268	ENSP00000465829	HGNC:25364	HDHD2
ENSG00000167220	ENST00000587388	ENSP00000466923	HGNC:25364	HDHD2
ENSG00000167220	ENST00000592591	ENSP00000465282	HGNC:25364	HDHD2
ENSG00000167220	ENST00000591671		HGNC:25364	HDHD2
ENSG00000179750	ENST00000407298	ENSP00000385068	HGNC:17352	APOBEC3B
ENSG00000179750	ENST00000333467	ENSP00000327459	HGNC:17352	APOBEC3B
ENSG00000179750	ENST00000402182	ENSP00000385060	HGNC:17352	APOBEC3B
ENSG00000179750	ENST00000335760	ENSP00000338897	HGNC:17352	APOBEC3B
ENSG00000151657	ENST00000379562	ENSP00000368881	HGNC:6327	KIN
ENSG00000151657	ENST00000498098	ENSP00000473950	HGNC:6327	KIN
ENSG00000151657	ENST00000463666		HGNC:6327	KIN
ENSG00000151657	ENST00000471320		HGNC:6327	KIN
ENSG00000151657	ENST00000460089		HGNC:6327	KIN
ENSG00000248235	ENST00000450780	ENSP00000399696		
ENSG00000248235	ENST00000430850	ENSP00000428700		
ENSG00000248235	ENST00000447849	ENSP00000429988		
ENSG00000286262	ENST00000652705			
ENSG00000184274	ENST00000441947		HGNC:16621	LINC00315
ENSG00000229382	ENST00000445242			
ENSG00000237664	ENST00000416722		HGNC:19723	LINC00316
ENSG00000159167	ENST00000290271	ENSP00000290271	HGNC:11373	STC1
ENSG00000159167	ENST00000524323	ENSP00000427932	HGNC:11373	STC1
ENSG00000275139	ENST00000617854			
ENSG00000205424	ENST00000380008		HGNC:40426	PCBP3-AS1
ENSG00000286886	ENST00000658513			
ENSG00000276633	ENST00000618749			
ENSG00000280604	ENST00000626237			
ENSG00000274248	ENST00000621707			
ENSG00000137074	ENST00000672846	ENSP00000500396	HGNC:15984	APTX
ENSG00000137074	ENST00000672519	ENSP00000500320	HGNC:15984	APTX
ENSG00000137074	ENST00000672244	ENSP00000499875	HGNC:15984	APTX
ENSG00000137074	ENST00000673416	ENSP00000500738	HGNC:15984	APTX
ENSG00000137074	ENST00000673360	ENSP00000500360	HGNC:15984	APTX
ENSG00000137074	ENST00000379825	ENSP00000369153	HGNC:15984	APTX
ENSG00000137074	ENST00000494649	ENSP00000417634	HGNC:15984	APTX
ENSG00000137074	ENST00000397172	ENSP00000380357	HGNC:15984	APTX
ENSG00000137074	ENST00000379817	ENSP00000369145	HGNC:15984	APTX
ENSG00000137074	ENST00000673211		HGNC:15984	APTX
ENSG00000137074	ENST00000672615		HGNC:15984	APTX
ENSG00000137074	ENST00000673485		HGNC:15984	APTX
ENSG00000137074	ENST00000672476		HGNC:15984	APTX
ENSG00000137074	ENST00000673171		HGNC:15984	APTX
ENSG00000137074	ENST00000672152		HGNC:15984	APTX
ENSG00000137074	ENST00000436040	ENSP00000400806	HGNC:15984	APTX
ENSG00000137074	ENST00000465003	ENSP00000419430	HGNC:15984	APTX
ENSG00000137074	ENST00000472896	ENSP00000417804	HGNC:15984	APTX
ENSG00000137074	ENST00000479656	ENSP00000420071	HGNC:15984	APTX
ENSG00000137074	ENST00000673333		HGNC:15984	APTX
ENSG00000137074	ENST00000467331	ENSP00000418733	HGNC:15984	APTX
ENSG00000137074	ENST00000673487	ENSP00000500943	HGNC:15984	APTX
ENSG00000137074	ENST00000483148	ENSP00000419723	HGNC:15984	APTX
ENSG00000137074	ENST00000482687	ENSP00000419289	HGNC:15984	APTX
ENSG00000137074	ENST00000672438	ENSP00000499997	HGNC:15984	APTX
ENSG00000137074	ENST00000485479	ENSP00000418144	HGNC:15984	APTX
ENSG00000137074	ENST00000673598	ENSP00000499991	HGNC:15984	APTX
ENSG00000137074	ENST00000460940	ENSP00000418311	HGNC:15984	APTX
ENSG00000137074	ENST00000309615	ENSP00000311547	HGNC:15984	APTX
ENSG00000137074	ENST00000379819	ENSP00000369147	HGNC:15984	APTX
ENSG00000137074	ENST00000672286		HGNC:15984	APTX
ENSG00000137074	ENST00000672493		HGNC:15984	APTX
ENSG00000137074	ENST00000673248	ENSP00000500601	HGNC:15984	APTX
ENSG00000137074	ENST00000671774		HGNC:15984	APTX
ENSG00000137074	ENST00000474658	ENSP00000417750	HGNC:15984	APTX
ENSG00000137074	ENST00000463596	ENSP00000419846	HGNC:15984	APTX
ENSG00000137074	ENST00000672535	ENSP00000499872	HGNC:15984	APTX
ENSG00000137074	ENST00000476858	ENSP00000419042	HGNC:15984	APTX
ENSG00000137074	ENST00000672281		HGNC:15984	APTX
ENSG00000137074	ENST00000495360	ENSP00000419623	HGNC:15984	APTX
ENSG00000137074	ENST00000468275	ENSP00000420263	HGNC:15984	APTX
ENSG00000137074	ENST00000673181		HGNC:15984	APTX
ENSG00000137074	ENST00000477119	ENSP00000417649	HGNC:15984	APTX
ENSG00000137074	ENST00000671912	ENSP00000500871	HGNC:15984	APTX
ENSG00000137074	ENST00000486724		HGNC:15984	APTX
ENSG00000137074	ENST00000673114		HGNC:15984	APTX
ENSG00000137074	ENST00000464632	ENSP00000418069	HGNC:15984	APTX
ENSG00000137074	ENST00000478279	ENSP00000419597	HGNC:15984	APTX
ENSG00000137074	ENST00000480031	ENSP00000417684	HGNC:15984	APTX
ENSG00000137074	ENST00000496030		HGNC:15984	APTX
ENSG00000137074	ENST00000460945		HGNC:15984	APTX
ENSG00000137074	ENST00000494973		HGNC:15984	APTX
ENSG00000137074	ENST00000672553		HGNC:15984	APTX
ENSG00000137074	ENST00000473270		HGNC:15984	APTX
ENSG00000137074	ENST00000489583		HGNC:15984	APTX
