name	source	ensembl_gene	ensembl_source
NM_000196	Ensembl.RefSeq_mRNA:122301[1]	ENSG00000176387	Ensembl.RefSeq_mRNA:122301[1>0]
NM_000197	Ensembl.RefSeq_mRNA:194644[1]	ENSG00000130948	Ensembl.RefSeq_mRNA:194644[1>0]
NM_000198	Ensembl.RefSeq_mRNA:83945[1]	ENSG00000203859	Ensembl.RefSeq_mRNA:83945[1>0]
NM_000199	Ensembl.RefSeq_mRNA:263390[1]	ENSG00000181523	Ensembl.RefSeq_mRNA:263390[1>0]
NM_000200	Ensembl.RefSeq_mRNA:86798[1]	ENSG00000205649	Ensembl.RefSeq_mRNA:86798[1>0]
NM_000200	Ensembl.RefSeq_mRNA:86798[1]	ENSG00000282967	Ensembl.RefSeq_mRNA:100378[1>0]
NM_000201	Ensembl.RefSeq_mRNA:93772[1]	ENSG00000090339	Ensembl.RefSeq_mRNA:93772[1>0]
NM_000202	Ensembl.RefSeq_mRNA:28612[1]	ENSG00000010404	Ensembl.RefSeq_mRNA:28612[1>0]
NM_000203	Ensembl.RefSeq_mRNA:174424[1]	ENSG00000127415	Ensembl.RefSeq_mRNA:174424[1>0]
NM_000204	Ensembl.RefSeq_mRNA:163769[1]	ENSG00000205403	Ensembl.RefSeq_mRNA:163769[1>0]
NM_000206	Ensembl.RefSeq_mRNA:135861[1]	ENSG00000147168	Ensembl.RefSeq_mRNA:135861[1>0]
NM_000207	Ensembl.RefSeq_mRNA:243531[1]	ENSG00000254647	Ensembl.RefSeq_mRNA:243531[1>0]
NM_000208	Ensembl.RefSeq_mRNA:27954[1]	ENSG00000171105	Ensembl.RefSeq_mRNA:27954[1>0]
NM_000209	Ensembl.RefSeq_mRNA:15046[1]	ENSG00000139515	Ensembl.RefSeq_mRNA:15046[1>0]
NM_000210	Ensembl.RefSeq_mRNA:300164[1]	ENSG00000091409	Ensembl.RefSeq_mRNA:300164[1>0]
NM_000211	Ensembl.RefSeq_mRNA:25294[1]	ENSG00000160255	Ensembl.RefSeq_mRNA:25294[1>0]
NM_000212	Ensembl.RefSeq_mRNA:230732[1]	ENSG00000259207	Ensembl.RefSeq_mRNA:230732[1>0]
NM_000213	Ensembl.RefSeq_mRNA:276305[1]	ENSG00000132470	Ensembl.RefSeq_mRNA:276305[1>0]
NM_000214	Ensembl.RefSeq_mRNA:7749[1]	ENSG00000101384	Ensembl.RefSeq_mRNA:7749[1>0]
NM_000215	Ensembl.RefSeq_mRNA:221696[1]	ENSG00000105639	Ensembl.RefSeq_mRNA:221696[1>0]
NM_000216	Ensembl.RefSeq_mRNA:9112[1]	ENSG00000011201	Ensembl.RefSeq_mRNA:9112[1>0]
NM_000217	Ensembl.RefSeq_mRNA:250864[1]	ENSG00000111262	Ensembl.RefSeq_mRNA:250864[1>0]
NM_000218	Ensembl.RefSeq_mRNA:34796[1]	ENSG00000282076	Ensembl.RefSeq_mRNA:34796[1>0]
NM_000218	Ensembl.RefSeq_mRNA:34796[1]	ENSG00000053918	Ensembl.RefSeq_mRNA:280136[1>0]
NM_000219	Ensembl.RefSeq_mRNA:14146[1]	ENSG00000180509	Ensembl.RefSeq_mRNA:14146[1>0]
NM_000220	Ensembl.RefSeq_mRNA:127959[1]	ENSG00000151704	Ensembl.RefSeq_mRNA:127959[1>0]
