name	source	ensembl_gene	ensembl_source
ENSG00000197266	Ensembl.Genes:40702[2]	ENSG00000197266	Ensembl.Genes:40702[2]
ENSG00000197267	Ensembl.Genes:40703[2]	ENSG00000197267	Ensembl.Genes:40703[2]
ENSG00000197268	Ensembl.Genes:40704[2]	ENSG00000197268	Ensembl.Genes:40704[2]
ENSG00000197269	Ensembl.Genes:40705[2]	ENSG00000197269	Ensembl.Genes:40705[2]
ENSG00000197270	Ensembl.Genes:40706[2]	ENSG00000197270	Ensembl.Genes:40706[2]
ENSG00000197271	Ensembl.Genes:40707[2]	ENSG00000197271	Ensembl.Genes:40707[2]
ENSG00000197272	Ensembl:58488[0]	ENSG00000197272	Ensembl:58488[0]
ENSG00000197273	Ensembl:61903[0]	ENSG00000197273	Ensembl:61903[0]
ENSG00000197274	Ensembl.Genes:40710[2]	ENSG00000203571	Ensembl.Genes:374756[0>2];Ensembl.Genes:42663[2]
ENSG00000197274	Ensembl.Genes:40710[2]	ENSG00000203782	Ensembl.Genes:374757[0>2];Ensembl:268278[0]
ENSG00000197274	Ensembl.Genes:40710[2]	ENSG00000205682	Ensembl.Genes:374758[0>2];Ensembl:42992[0]
ENSG00000197275	Ensembl:33588[0]	ENSG00000197275	Ensembl:33588[0]
ENSG00000197276	Ensembl.Genes:40712[2]	ENSG00000197276	Ensembl.Genes:40712[2]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000203941	Ensembl.Genes:374772[0>2];Ensembl.Genes:43033[2]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000203948	Ensembl.Genes:374773[0>2];Ensembl.Genes:43040[2]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000226907	Ensembl.Genes:385243[0>2];Ensembl.Genes:60937[2]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000228836	Ensembl.Genes:385244[0>2];Ensembl:133310[0]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000230162	Ensembl.Genes:385245[0>2];Ensembl:52080[0]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000232417	Ensembl.Genes:385246[0>2];Ensembl.Genes:66447[2]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000269096	Ensembl.Genes:419754[0>2];Ensembl:76156[0]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000232478	Ensembl.Genes:385247[0>2];Ensembl.Genes:66508[2]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000205105	Ensembl.Genes:374774[0>2];Ensembl:6660[0]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000205624	Ensembl.Genes:374775[0>2];Ensembl.Genes:44716[2]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000205625	Ensembl.Genes:374776[0>2];Ensembl:58540[0]
ENSG00000197277	Ensembl.Genes:40713[2]	ENSG00000205868	Ensembl.Genes:374777[0>2];Ensembl.Genes:44960[2]
ENSG00000197278	Ensembl.Genes:40714[2]	ENSG00000197278	Ensembl.Genes:40714[2]
