Gene stable ID	UCSC Stable ID
ENSMUSG00000112806	
ENSMUSG00000021953	
ENSMUSG00000023345	
ENSMUSG00000112252	
ENSMUSG00000076605	
ENSMUSG00000112561	
ENSMUSG00000023345	
ENSMUSG00000076606	
ENSMUSG00000021953	
ENSMUSG00000023345	
ENSMUSG00000021953	
ENSMUSG00000076606	
ENSMUSG00000023345	
ENSMUSG00000021953	
ENSMUSG00000023345	
ENSMUSG00000021953	
ENSMUSG00000099879	
ENSMUSG00000031904	
ENSMUSG00000029005	
ENSMUSG00000021953	
ENSMUSG00000064644	
ENSMUSG00000098433	
ENSMUSG00000090374	
ENSMUSG00000024587	
ENSMUSG00000098630	
ENSMUSG00000088105	
ENSMUSG00000024587	
ENSMUSG00000041763	
ENSMUSG00000031904	
ENSMUSG00000031904	
ENSMUSG00000035078	
ENSMUSG00000031904	
ENSMUSG00000031904	
ENSMUSG00000076607	
ENSMUSG00000031904	
ENSMUSG00000031904	
ENSMUSG00000020739	
ENSMUSG00000050010	
ENSMUSG00000021033	
ENSMUSG00000050010	
ENSMUSG00000020739	
ENSMUSG00000020739	
ENSMUSG00000033106	
ENSMUSG00000020739	
ENSMUSG00000058240	
ENSMUSG00000033106	
ENSMUSG00000020739	
ENSMUSG00000033106	
ENSMUSG00000058240	
ENSMUSG00000035078	
ENSMUSG00000033106	
ENSMUSG00000020739	
ENSMUSG00000024587	
ENSMUSG00000087652	
ENSMUSG00000058240	
ENSMUSG00000039316	
ENSMUSG00000058240	
ENSMUSG00000035187	
ENSMUSG00000020739	
ENSMUSG00000058240	
ENSMUSG00000022378	
ENSMUSG00000020739	
ENSMUSG00000058240	
ENSMUSG00000105097	
ENSMUSG00000020739	
ENSMUSG00000105800	
ENSMUSG00000022378	
ENSMUSG00000058240	
ENSMUSG00000039316	
ENSMUSG00000058240	
ENSMUSG00000024587	
ENSMUSG00000022378	
ENSMUSG00000039316	
ENSMUSG00000024587	
ENSMUSG00000062353	
ENSMUSG00000022378	
ENSMUSG00000058240	
ENSMUSG00000117117	
ENSMUSG00000024587	
ENSMUSG00000035067	
ENSMUSG00000106658	
ENSMUSG00000104256	
ENSMUSG00000022378	
ENSMUSG00000106658	
ENSMUSG00000024587	
ENSMUSG00000117138	
ENSMUSG00000058240	
ENSMUSG00000024587	
ENSMUSG00000022378	
ENSMUSG00000117077	
ENSMUSG00000035067	
ENSMUSG00000058240	
ENSMUSG00000024587	
ENSMUSG00000022378	
ENSMUSG00000117009	
ENSMUSG00000035067	
ENSMUSG00000058240	
ENSMUSG00000022378	
ENSMUSG00000024587	
ENSMUSG00000021033	
ENSMUSG00000035067	
ENSMUSG00000067103	
ENSMUSG00000065936	
ENSMUSG00000024587	
ENSMUSG00000022665	
ENSMUSG00000067103	
ENSMUSG00000021033	
ENSMUSG00000024587	
ENSMUSG00000021033	
ENSMUSG00000035067	
ENSMUSG00000021033	
ENSMUSG00000076049	
ENSMUSG00000024587	
ENSMUSG00000022665	
ENSMUSG00000113918	
ENSMUSG00000019792	
ENSMUSG00000022665	
ENSMUSG00000024587	
ENSMUSG00000112997	
ENSMUSG00000113719	
ENSMUSG00000114144	
ENSMUSG00000028034	
ENSMUSG00000019792	
ENSMUSG00000019792	
ENSMUSG00000028034	
ENSMUSG00000019792	
ENSMUSG00000019792	
ENSMUSG00000034111	
ENSMUSG00000071362	
ENSMUSG00000113691	
ENSMUSG00000019792	
ENSMUSG00000113407	
ENSMUSG00000113160	
ENSMUSG00000111080	
ENSMUSG00000113873	
ENSMUSG00000090812	
ENSMUSG00000090812	
ENSMUSG00000090461	
ENSMUSG00000028034	
ENSMUSG00000090461	
ENSMUSG00000090812	
ENSMUSG00000112814	
ENSMUSG00000090812	
ENSMUSG00000028034	
ENSMUSG00000112419	
ENSMUSG00000113606	
ENSMUSG00000029330	
ENSMUSG00000114151	
ENSMUSG00000112027	
ENSMUSG00000028034	
ENSMUSG00000022665	
ENSMUSG00000112958	
ENSMUSG00000114022	
ENSMUSG00000112781	
ENSMUSG00000113607	
ENSMUSG00000022665	
ENSMUSG00000029330	
ENSMUSG00000112495	
ENSMUSG00000024128	
ENSMUSG00000112987	
ENSMUSG00000104966	
ENSMUSG00000112919	
ENSMUSG00000105632	
ENSMUSG00000022665	
ENSMUSG00000073158	
ENSMUSG00000060098	
ENSMUSG00000028034	
ENSMUSG00000113632	
ENSMUSG00000060098	
ENSMUSG00000024128	
ENSMUSG00000028034	
ENSMUSG00000112975	
ENSMUSG00000028034	
ENSMUSG00000114120	
ENSMUSG00000060098	
ENSMUSG00000024128	
ENSMUSG00000041229	
ENSMUSG00000028797	
ENSMUSG00000022132	
ENSMUSG00000060098	
ENSMUSG00000024128	
ENSMUSG00000060098	
ENSMUSG00000028797	
ENSMUSG00000060098	
ENSMUSG00000028797	
ENSMUSG00000024128	
ENSMUSG00000060098	
ENSMUSG00000033216	
ENSMUSG00000055170	
ENSMUSG00000022132	
ENSMUSG00000024128	
ENSMUSG00000033216	
ENSMUSG00000055170	
ENSMUSG00000024128	
ENSMUSG00000028034	
ENSMUSG00000033216	
ENSMUSG00000033216	
ENSMUSG00000028034	
ENSMUSG00000028034	
ENSMUSG00000022132	
ENSMUSG00000033216	
ENSMUSG00000028034	
ENSMUSG00000028034	
ENSMUSG00000033216	
ENSMUSG00000107472	
ENSMUSG00002075885	
ENSMUSG00000072919	
ENSMUSG00000028034	
ENSMUSG00000022664	
ENSMUSG00000076608	
ENSMUSG00000072919	
ENSMUSG00000028034	
ENSMUSG00000022664	
ENSMUSG00000072919	
ENSMUSG00000028034	
ENSMUSG00000022664	
ENSMUSG00000028034	
ENSMUSG00000113417	
ENSMUSG00000113403	
ENSMUSG00000028034	
ENSMUSG00000022664	
ENSMUSG00000028034	
ENSMUSG00000028034	
ENSMUSG00000022664	
ENSMUSG00000031906	
ENSMUSG00000057160	
ENSMUSG00000022664	
ENSMUSG00000031906	
ENSMUSG00000039529	
ENSMUSG00000022664	
ENSMUSG00000022664	
ENSMUSG00000074113	
ENSMUSG00000039529	
ENSMUSG00000039529	
ENSMUSG00000117808	
ENSMUSG00000019791	
ENSMUSG00000118224	
ENSMUSG00000021958	
ENSMUSG00000118356	
ENSMUSG00000117766	
ENSMUSG00000118900	
ENSMUSG00000021958	
ENSMUSG00000019791	
ENSMUSG00000038582	
ENSMUSG00000088304	
ENSMUSG00000021958	
ENSMUSG00000019791	
ENSMUSG00000118045	
ENSMUSG00002076279	
ENSMUSG00000000751	
ENSMUSG00000019791	
ENSMUSG00000037940	
ENSMUSG00000038582	
ENSMUSG00000019791	
ENSMUSG00000019791	
ENSMUSG00000111913	
ENSMUSG00000028797	
ENSMUSG00000112029	
ENSMUSG00000083909	
ENSMUSG00000028797	
ENSMUSG00000028797	
ENSMUSG00000063060	
ENSMUSG00000040274	
ENSMUSG00000040274	
ENSMUSG00000000751	
ENSMUSG00000022663	
ENSMUSG00000000751	
ENSMUSG00000028797	
ENSMUSG00000000751	
ENSMUSG00000028797	
ENSMUSG00000028797	
ENSMUSG00000022663	
ENSMUSG00000062284	
ENSMUSG00000000751	
ENSMUSG00000076608	
ENSMUSG00000028797	
ENSMUSG00002076300	
ENSMUSG00000107561	
ENSMUSG00000010592	
ENSMUSG00000028797	
ENSMUSG00000063549	
ENSMUSG00000028797	
ENSMUSG00000063549	
ENSMUSG00000028797	
ENSMUSG00000063549	
ENSMUSG00000063549	
ENSMUSG00000063549	
ENSMUSG00000028797	
ENSMUSG00000063549	
ENSMUSG00000028797	
ENSMUSG00000010592	
ENSMUSG00000063549	
ENSMUSG00000040274	
ENSMUSG00000044667	
ENSMUSG00000028797	
ENSMUSG00000010592	
ENSMUSG00000119150	
ENSMUSG00000028797	
ENSMUSG00000010592	
ENSMUSG00000040274	
ENSMUSG00000028797	
ENSMUSG00000040274	
ENSMUSG00000107711	
ENSMUSG00000044667	
ENSMUSG00000010592	
ENSMUSG00000028797	
ENSMUSG00000044667	
ENSMUSG00000040274	
ENSMUSG00000107711	
ENSMUSG00000028797	
ENSMUSG00000082495	
ENSMUSG00002076381	
ENSMUSG00000028797	
ENSMUSG00000010592	
ENSMUSG00000064044	
ENSMUSG00000047146	
ENSMUSG00000078552	
ENSMUSG00000117222	
ENSMUSG00000064044	
ENSMUSG00000064044	
ENSMUSG00000047146	
ENSMUSG00000108265	
ENSMUSG00000078552	
ENSMUSG00000108265	
ENSMUSG00000047146	
ENSMUSG00000108265	
ENSMUSG00000078552	
ENSMUSG00000047146	
ENSMUSG00000029860	
ENSMUSG00000047146	
ENSMUSG00000038910	
ENSMUSG00000038910	
ENSMUSG00000044645	
ENSMUSG00000047146	
ENSMUSG00000029860	
ENSMUSG00000047146	
ENSMUSG00000047146	
ENSMUSG00000047146	
ENSMUSG00000016756	
ENSMUSG00000040795	
ENSMUSG00000047146	
ENSMUSG00000040795	
ENSMUSG00000059669	
ENSMUSG00000112535	
ENSMUSG00000040795	
ENSMUSG00000059669	
ENSMUSG00000112198	
ENSMUSG00000040795	
ENSMUSG00000112198	
ENSMUSG00000112309	
ENSMUSG00000040795	
ENSMUSG00000112616	
ENSMUSG00000084569	
ENSMUSG00002075200	
ENSMUSG00000027676	
ENSMUSG00000029003	
ENSMUSG00000059669	
ENSMUSG00000027676	
ENSMUSG00000037815	
ENSMUSG00000059669	
ENSMUSG00000037815	
ENSMUSG00000028630	
ENSMUSG00000113692	
ENSMUSG00000037815	
ENSMUSG00000037815	
ENSMUSG00000028630	
ENSMUSG00000037815	
ENSMUSG00000016756	
ENSMUSG00000028630	
ENSMUSG00000016756	
ENSMUSG00000104443	
ENSMUSG00000038569	
ENSMUSG00000016756	
ENSMUSG00000112402	
ENSMUSG00000098162	
ENSMUSG00000038569	
ENSMUSG00000037815	
ENSMUSG00000015966	
ENSMUSG00000112854	
ENSMUSG00000024125	
ENSMUSG00000037815	
ENSMUSG00000112540	
ENSMUSG00000016756	
ENSMUSG00000027676	
ENSMUSG00000037815	
ENSMUSG00000112778	
ENSMUSG00000027676	
ENSMUSG00000037815	
ENSMUSG00000016756	
ENSMUSG00000112683	
ENSMUSG00000037815	
ENSMUSG00000027676	
ENSMUSG00000037815	
ENSMUSG00000100681	
ENSMUSG00000027676	
ENSMUSG00000016756	
ENSMUSG00000022142	
ENSMUSG00000015966	
ENSMUSG00000016756	
ENSMUSG00000112609	
ENSMUSG00000105286	
ENSMUSG00000018809	
ENSMUSG00000038569	
ENSMUSG00000016756	
ENSMUSG00000105475	
ENSMUSG00000071862	
ENSMUSG00000112161	
ENSMUSG00000016756	
ENSMUSG00000105475	
ENSMUSG00000038569	
ENSMUSG00000071862	
ENSMUSG00000022142	
ENSMUSG00000106584	
ENSMUSG00000018809	
ENSMUSG00000015966	
ENSMUSG00000029860	
ENSMUSG00000071862	
ENSMUSG00000119872	
ENSMUSG00000018809	
ENSMUSG00000044434	
ENSMUSG00000038569	
ENSMUSG00000018809	
ENSMUSG00000084788	
ENSMUSG00000015966	
ENSMUSG00000105535	
ENSMUSG00000117876	
ENSMUSG00000029860	
ENSMUSG00000015966	uc288ruw.1
ENSMUSG00000084788	
ENSMUSG00000022142	
ENSMUSG00000024125	
ENSMUSG00000060030	
ENSMUSG00000084788	
ENSMUSG00000063358	
ENSMUSG00000024357	
ENSMUSG00000083165	
ENSMUSG00000022142	
ENSMUSG00000060030	
ENSMUSG00000022142	
ENSMUSG00000089413	
ENSMUSG00000015966	
ENSMUSG00000029860	
ENSMUSG00000060030	
ENSMUSG00000041229	
ENSMUSG00000022142	
ENSMUSG00000022142	
ENSMUSG00000107677	
ENSMUSG00000107677	
ENSMUSG00000029860	
ENSMUSG00000056959	
ENSMUSG00000029860	
ENSMUSG00000056959	
ENSMUSG00000021961	
ENSMUSG00000059504	
ENSMUSG00000029860	
ENSMUSG00000029860	
ENSMUSG00000063358	
ENSMUSG00000059504	
ENSMUSG00000029860	
ENSMUSG00000029860	
ENSMUSG00000021961	
ENSMUSG00000021961	
ENSMUSG00000063358	
ENSMUSG00000063358	
ENSMUSG00000063358	
ENSMUSG00000063358	
ENSMUSG00000063358	
ENSMUSG00000063358	
ENSMUSG00000063358	
ENSMUSG00002076351	
ENSMUSG00000046049	
ENSMUSG00000024357	
ENSMUSG00000084792	
ENSMUSG00000046049	
ENSMUSG00000076609	
ENSMUSG00000024124	
ENSMUSG00000024124	
ENSMUSG00000024124	
ENSMUSG00000024124	
ENSMUSG00000071253	
ENSMUSG00000024124	
ENSMUSG00000071253	
ENSMUSG00000024124	
ENSMUSG00000024357	
ENSMUSG00000024124	
ENSMUSG00000034623	
ENSMUSG00000038068	
ENSMUSG00000071253	
ENSMUSG00000071253	
ENSMUSG00000088875	
ENSMUSG00000041229	
ENSMUSG00000049154	
ENSMUSG00000049154	
ENSMUSG00000034623	
ENSMUSG00000080971	
ENSMUSG00000038068	
ENSMUSG00000024357	
ENSMUSG00000041229	
ENSMUSG00000029003	
ENSMUSG00000034623	
ENSMUSG00000024357	
ENSMUSG00000029003	
ENSMUSG00000049154	
ENSMUSG00000024357	
ENSMUSG00000114958	
ENSMUSG00000049154	
ENSMUSG00000024357	
ENSMUSG00000024357	
ENSMUSG00000114843	
ENSMUSG00000024357	
ENSMUSG00000114509	
ENSMUSG00000024357	
ENSMUSG00000053604	
ENSMUSG00000029003	
ENSMUSG00000031996	
ENSMUSG00000053604	
ENSMUSG00000029003	
ENSMUSG00000114959	
ENSMUSG00000024357	
ENSMUSG00000045027	
ENSMUSG00000053604	
ENSMUSG00000020656	
ENSMUSG00000117731	
ENSMUSG00000029003	
ENSMUSG00000118184	
ENSMUSG00000117580	
ENSMUSG00000029003	
ENSMUSG00002075970	
ENSMUSG00000029003	
ENSMUSG00000077184	
ENSMUSG00000118386	
ENSMUSG00000047324	
ENSMUSG00000095266	
ENSMUSG00000031996	
ENSMUSG00000028795	
ENSMUSG00000041229	
ENSMUSG00000020656	
ENSMUSG00000114810	
ENSMUSG00000041229	
ENSMUSG00000029462	
ENSMUSG00000097622	
ENSMUSG00000041229	
ENSMUSG00000020656	
ENSMUSG00000052013	
ENSMUSG00000041229	
ENSMUSG00000114457	
ENSMUSG00000031996	
ENSMUSG00000020656	
ENSMUSG00000041229	
ENSMUSG00000029462	
ENSMUSG00000041229	
ENSMUSG00000114860	
ENSMUSG00000034098	
ENSMUSG00000029462	
ENSMUSG00000066553	
ENSMUSG00000031996	
ENSMUSG00000041229	
ENSMUSG00000029462	
ENSMUSG00000031996	
ENSMUSG00000031996	
ENSMUSG00000064665	
ENSMUSG00000082342	
ENSMUSG00000050762	
ENSMUSG00000034098	
ENSMUSG00000081331	
ENSMUSG00000031996	
ENSMUSG00000083379	
ENSMUSG00000118781	
ENSMUSG00000031996	
ENSMUSG00000083719	
ENSMUSG00000031996	
ENSMUSG00000029462	
ENSMUSG00000034098	
ENSMUSG00000031996	
ENSMUSG00000029462	
ENSMUSG00000052013	
ENSMUSG00000029462	
ENSMUSG00000034098	
ENSMUSG00000020653	
ENSMUSG00000021379	
ENSMUSG00000037940	
ENSMUSG00000091003	
ENSMUSG00000034098	
ENSMUSG00000111246	
ENSMUSG00000052013	
ENSMUSG00000114881	
ENSMUSG00000029462	
ENSMUSG00000103920	
ENSMUSG00000114695	
ENSMUSG00000103702	
ENSMUSG00000113297	
ENSMUSG00000029462	uc290zkw.1
ENSMUSG00000020653	
ENSMUSG00000020653	
ENSMUSG00000020653	
ENSMUSG00000028795	
ENSMUSG00000015970	
ENSMUSG00000028795	
ENSMUSG00000021038	
ENSMUSG00000015970	
ENSMUSG00000028795	
ENSMUSG00000028795	
ENSMUSG00000015970	
ENSMUSG00000028795	
ENSMUSG00000114705	
ENSMUSG00000039801	
ENSMUSG00000028795	
ENSMUSG00000001986	
ENSMUSG00000028795	
ENSMUSG00000039801	
ENSMUSG00000028795	
ENSMUSG00000028795	
ENSMUSG00000039801	
ENSMUSG00000039801	
ENSMUSG00000039801	
ENSMUSG00000039801	
ENSMUSG00000037940	
ENSMUSG00000064566	
ENSMUSG00000030079	
ENSMUSG00000053841	
ENSMUSG00000052099	
ENSMUSG00000030079	
ENSMUSG00000029463	
ENSMUSG00000052099	
ENSMUSG00000060275	
ENSMUSG00000020114	
ENSMUSG00000060275	
ENSMUSG00000020114	
ENSMUSG00000020114	
ENSMUSG00000060275	
ENSMUSG00000052099	
ENSMUSG00000020114	
ENSMUSG00000037940	
ENSMUSG00000052099	
ENSMUSG00000060275	
ENSMUSG00000112155	
ENSMUSG00000060275	
ENSMUSG00000112199	
ENSMUSG00000037940	
ENSMUSG00000038025	
ENSMUSG00000060275	
ENSMUSG00000091686	
ENSMUSG00000117852	
ENSMUSG00000117852	
ENSMUSG00000086889	
ENSMUSG00000037940	
ENSMUSG00000022661	
ENSMUSG00000117852	
ENSMUSG00000037940	
ENSMUSG00000037940	
ENSMUSG00000022661	
ENSMUSG00000043991	
ENSMUSG00000022661	
ENSMUSG00000110185	
ENSMUSG00000037940	
ENSMUSG00000022661	
ENSMUSG00000021966	
ENSMUSG00000022661	
ENSMUSG00000037940	
ENSMUSG00000037940	
ENSMUSG00000033342	
ENSMUSG00000090785	
ENSMUSG00000037940	
ENSMUSG00000037940	
ENSMUSG00000114284	
ENSMUSG00000037940	
ENSMUSG00000037940	
ENSMUSG00000033342	
ENSMUSG00000022661	
ENSMUSG00000090732	
ENSMUSG00000033342	
ENSMUSG00000022661	
ENSMUSG00000022661	
ENSMUSG00000090732	
ENSMUSG00000022661	
ENSMUSG00000090584	
ENSMUSG00000033342	
ENSMUSG00000022661	
ENSMUSG00000091998	
ENSMUSG00000029464	
ENSMUSG00000089147	
ENSMUSG00000102216	
ENSMUSG00000022661	
ENSMUSG00000109664	
ENSMUSG00000088481	
ENSMUSG00000102489	
ENSMUSG00000110045	
ENSMUSG00000110045	
ENSMUSG00000103849	
ENSMUSG00000102872	
ENSMUSG00000080715	
ENSMUSG00000102393	
ENSMUSG00000105026	
ENSMUSG00000103312	
ENSMUSG00000053182	
ENSMUSG00000046727	
ENSMUSG00000102637	
ENSMUSG00000046727	
ENSMUSG00000103817	
ENSMUSG00000046727	
ENSMUSG00000046727	
ENSMUSG00000104782	
ENSMUSG00000046727	
ENSMUSG00000053841	
ENSMUSG00000084370	
ENSMUSG00000046727	
ENSMUSG00000102341	
ENSMUSG00000046727	
ENSMUSG00002076884	
ENSMUSG00000046727	
ENSMUSG00000102438	
ENSMUSG00000091361	
ENSMUSG00000070443	
ENSMUSG00000046727	
ENSMUSG00000053182	
ENSMUSG00000037096	
ENSMUSG00000046727	
ENSMUSG00000046727	
ENSMUSG00000119445	
ENSMUSG00000020740	
ENSMUSG00000020740	
ENSMUSG00000053182	
ENSMUSG00000046727	
ENSMUSG00000029859	
ENSMUSG00000046727	
ENSMUSG00000029859	
ENSMUSG00000020740	
ENSMUSG00000081303	
ENSMUSG00000029859	
ENSMUSG00000020740	
ENSMUSG00000116542	
ENSMUSG00000029464	
ENSMUSG00000020740	
ENSMUSG00000089630	
ENSMUSG00000029464	
ENSMUSG00000053841	
ENSMUSG00000053841	
ENSMUSG00000029464	
ENSMUSG00000039542	
ENSMUSG00000053841	
ENSMUSG00000029464	
ENSMUSG00000039542	
ENSMUSG00000053841	
ENSMUSG00000029464	
ENSMUSG00000039542	
ENSMUSG00000104916	
ENSMUSG00000053841	
ENSMUSG00000020740	
ENSMUSG00000020740	
ENSMUSG00000024346	
ENSMUSG00000039542	
ENSMUSG00000024346	
ENSMUSG00000024346	
ENSMUSG00000039542	
ENSMUSG00000020740	
ENSMUSG00000039542	
ENSMUSG00000020740	
ENSMUSG00000039542	
ENSMUSG00000119677	
ENSMUSG00000020740	
ENSMUSG00000111682	
ENSMUSG00000020740	
ENSMUSG00000098012	
ENSMUSG00000020740	
ENSMUSG00000056917	
ENSMUSG00000089476	
ENSMUSG00000111589	
ENSMUSG00000031712	
ENSMUSG00000110916	
ENSMUSG00000070438	
ENSMUSG00000056917	
ENSMUSG00000111359	
ENSMUSG00000058443	
ENSMUSG00000070438	
ENSMUSG00000031712	
ENSMUSG00000096806	
ENSMUSG00000031712	
ENSMUSG00000096806	
ENSMUSG00000031712	
ENSMUSG00000041763	
ENSMUSG00000031712	
ENSMUSG00000031712	
ENSMUSG00000031712	
ENSMUSG00000031712	
ENSMUSG00000031712	
ENSMUSG00000041763	
ENSMUSG00000056917	
ENSMUSG00000031712	
ENSMUSG00000065182	
ENSMUSG00000031668	
ENSMUSG00000041763	
ENSMUSG00000097984	
ENSMUSG00000031668	
ENSMUSG00000041763	
ENSMUSG00000109893	
ENSMUSG00000031668	
ENSMUSG00000032068	
ENSMUSG00000056917	
ENSMUSG00000032068	
ENSMUSG00000018547	
ENSMUSG00000031668	
ENSMUSG00000036875	
ENSMUSG00000031711	
ENSMUSG00000018547	
ENSMUSG00000041763	
ENSMUSG00000031668	
ENSMUSG00000085145	
ENSMUSG00000065750	
ENSMUSG00000056917	
ENSMUSG00000105776	
ENSMUSG00000098919	
ENSMUSG00000041763	
ENSMUSG00000056917	
ENSMUSG00000036875	
ENSMUSG00000094805	
ENSMUSG00000041763	
ENSMUSG00000094805	
ENSMUSG00000056917	
ENSMUSG00000041763	
ENSMUSG00000056917	
ENSMUSG00000036875	
ENSMUSG00000028007	
ENSMUSG00000101268	
ENSMUSG00000094805	
ENSMUSG00000001986	
ENSMUSG00000041763	
ENSMUSG00000028007	
ENSMUSG00000101268	
ENSMUSG00000056917	
ENSMUSG00000031711	
ENSMUSG00000028007	
ENSMUSG00000046652	
ENSMUSG00000036875	
ENSMUSG00000028007	
ENSMUSG00000028007	
ENSMUSG00000056917	
ENSMUSG00002076621	
ENSMUSG00000104678	
ENSMUSG00000056917	
ENSMUSG00000104703	
ENSMUSG00000065569	
ENSMUSG00000022141	
ENSMUSG00000056917	
ENSMUSG00002075293	
ENSMUSG00000104178	
ENSMUSG00000036875	
ENSMUSG00000001986	
ENSMUSG00000042496	
ENSMUSG00000104033	
ENSMUSG00000104362	
ENSMUSG00000036875	
ENSMUSG00000115640	
ENSMUSG00000056917	
ENSMUSG00000102729	
ENSMUSG00000115591	
ENSMUSG00000001986	
ENSMUSG00000026504	
ENSMUSG00000098069	
ENSMUSG00000001986	
ENSMUSG00000001986	
ENSMUSG00000046756	
ENSMUSG00000024935	
ENSMUSG00000001986	
ENSMUSG00000046756	
ENSMUSG00000072915	
ENSMUSG00000001986	
ENSMUSG00000072915	
ENSMUSG00000072915	
ENSMUSG00000001986	
ENSMUSG00000085744	
ENSMUSG00000030147	
ENSMUSG00002076088	
ENSMUSG00000082966	
ENSMUSG00000016763	
ENSMUSG00000081918	
ENSMUSG00000042156	
ENSMUSG00000033210	
ENSMUSG00000030147	
ENSMUSG00000056203	
ENSMUSG00000020491	
ENSMUSG00000031711	
ENSMUSG00000020491	
ENSMUSG00000031711	
ENSMUSG00000031711	
ENSMUSG00000018541	
ENSMUSG00000031711	
ENSMUSG00000051896	
ENSMUSG00000031711	
ENSMUSG00000109643	
ENSMUSG00000048284	
ENSMUSG00000108150	
ENSMUSG00000042496	
ENSMUSG00000055874	
ENSMUSG00000033210	
ENSMUSG00000055874	
ENSMUSG00000033210	
ENSMUSG00000068574	
ENSMUSG00000042496	
ENSMUSG00000042156	
ENSMUSG00000068574	
ENSMUSG00000077369	
ENSMUSG00000042496	
ENSMUSG00000107446	
ENSMUSG00000042156	
ENSMUSG00000068396	
ENSMUSG00000042156	
ENSMUSG00000091983	
ENSMUSG00000042156	
ENSMUSG00000042496	
ENSMUSG00000042156	
ENSMUSG00000047747	
ENSMUSG00000042156	
ENSMUSG00000091983	
ENSMUSG00000042156	
ENSMUSG00000047747	
ENSMUSG00000091983	
ENSMUSG00000032067	
ENSMUSG00000042156	
ENSMUSG00000029465	
ENSMUSG00000047747	
ENSMUSG00000021038	
ENSMUSG00000042156	
ENSMUSG00000109600	
ENSMUSG00000109876	
ENSMUSG00000024935	
ENSMUSG00000033308	
ENSMUSG00000074228	
ENSMUSG00000029465	
ENSMUSG00000115718	
ENSMUSG00000074228	
ENSMUSG00000024935	
ENSMUSG00000029465	
ENSMUSG00000029465	
ENSMUSG00000029465	
ENSMUSG00000021038	
ENSMUSG00000033308	
ENSMUSG00000029465	
ENSMUSG00000018541	
ENSMUSG00000029465	
ENSMUSG00000033308	
ENSMUSG00000018541	
ENSMUSG00000021038	
ENSMUSG00000024935	
ENSMUSG00000029465	
ENSMUSG00000033308	
ENSMUSG00000018541	
ENSMUSG00000033308	
ENSMUSG00000024935	
ENSMUSG00000105895	
ENSMUSG00000084168	
ENSMUSG00000021038	
ENSMUSG00000033308	
ENSMUSG00000024935	
ENSMUSG00000106542	
ENSMUSG00000032067	
ENSMUSG00000089993	
ENSMUSG00000087806	
ENSMUSG00000106037	
ENSMUSG00000021038	
ENSMUSG00000032067	
ENSMUSG00000022659	
ENSMUSG00000032067	
ENSMUSG00000037001	
ENSMUSG00000021037	
ENSMUSG00000026504	
ENSMUSG00000022659	
ENSMUSG00000032067	
ENSMUSG00000033187	
ENSMUSG00000116593	
ENSMUSG00000021037	
ENSMUSG00000030082	
ENSMUSG00000026504	
ENSMUSG00000021037	
ENSMUSG00000030082	
ENSMUSG00000021037	
ENSMUSG00000032067	
ENSMUSG00000119843	
ENSMUSG00000030082	
ENSMUSG00000021037	
ENSMUSG00000032067	
ENSMUSG00000056836	
ENSMUSG00000030082	
ENSMUSG00000119750	
ENSMUSG00002075882	
ENSMUSG00000032067	
ENSMUSG00000030082	
ENSMUSG00000030082	
ENSMUSG00000101153	
ENSMUSG00000032067	
ENSMUSG00000118924	
ENSMUSG00000032067	
ENSMUSG00002076710	
ENSMUSG00000032067	
ENSMUSG00000119705	
ENSMUSG00000032067	
ENSMUSG00000119817	
ENSMUSG00000111654	
ENSMUSG00000100650	
ENSMUSG00000118699	
ENSMUSG00000118476	
ENSMUSG00000118878	
ENSMUSG00000108518	
ENSMUSG00000119126	
ENSMUSG00000108503	
ENSMUSG00000030082	
ENSMUSG00000030082	
ENSMUSG00000030082	
ENSMUSG00000030082	
ENSMUSG00000055401	
ENSMUSG00000025592	
ENSMUSG00000030082	
ENSMUSG00000030082	
ENSMUSG00000062563	
ENSMUSG00000054733	
ENSMUSG00000090631	
ENSMUSG00000054733	
ENSMUSG00000054733	
ENSMUSG00000055401	
ENSMUSG00000054733	
ENSMUSG00000078177	
ENSMUSG00000054733	
ENSMUSG00000107659	
ENSMUSG00000025592	
ENSMUSG00000026504	
ENSMUSG00000046182	
ENSMUSG00000033177	
ENSMUSG00000071494	
ENSMUSG00000055401	
ENSMUSG00000071494	
ENSMUSG00000119351	
ENSMUSG00000032066	
ENSMUSG00000108376	
ENSMUSG00000107698	
ENSMUSG00000018656	
ENSMUSG00000025592	
ENSMUSG00000026504	
ENSMUSG00000102004	
ENSMUSG00000055401	
ENSMUSG00000102004	
ENSMUSG00000055401	
ENSMUSG00000102004	
ENSMUSG00000026504	
ENSMUSG00000025592	
ENSMUSG00000119496	
ENSMUSG00000103367	
ENSMUSG00000119937	
ENSMUSG00000103584	
ENSMUSG00000055401	
ENSMUSG00002076339	
ENSMUSG00000081732	
ENSMUSG00000118792	
ENSMUSG00000025592	
ENSMUSG00000119863	
ENSMUSG00000102475	
ENSMUSG00000119827	
ENSMUSG00000055401	
ENSMUSG00000062563	
ENSMUSG00000119465	
ENSMUSG00000025592	
ENSMUSG00000055401	
ENSMUSG00000033177	
ENSMUSG00000062563	
ENSMUSG00000099043	
ENSMUSG00000039217	
ENSMUSG00000062563	
ENSMUSG00000025592	
ENSMUSG00000033177	
ENSMUSG00000100600	
ENSMUSG00000062563	
ENSMUSG00000018656	
ENSMUSG00000062563	
ENSMUSG00000033177	
ENSMUSG00000031709	
ENSMUSG00000025592	
