Gene stable ID	MGI ID
ENSMUSG00000032332	MGI:88448
ENSMUSG00000119567	MGI:5455473
ENSMUSG00002076316	MGI:6845553
ENSMUSG00000083177	MGI:3643607
ENSMUSG00000071343	MGI:3704356
ENSMUSG00000027955	MGI:1915909
ENSMUSG00000114342	MGI:1918166
ENSMUSG00000083205	MGI:3646509
ENSMUSG00000093219	MGI:4834361
ENSMUSG00000081653	MGI:3650603
ENSMUSG00000082905	MGI:3645997
ENSMUSG00000083858	MGI:3705699
ENSMUSG00000069668	MGI:1931469
ENSMUSG00002076200	MGI:6845555
ENSMUSG00000083062	MGI:3646514
ENSMUSG00000057649	MGI:2145317
ENSMUSG00000114157	MGI:6097090
ENSMUSG00000016150	MGI:1345185
ENSMUSG00000066392	MGI:1096389
ENSMUSG00000022041	MGI:87886
ENSMUSG00000086620	MGI:3709348
ENSMUSG00000075128	MGI:3031011
ENSMUSG00000000394	MGI:95674
ENSMUSG00000112447	MGI:6097197
ENSMUSG00000103181	MGI:2685464
ENSMUSG00000112534	MGI:6097205
ENSMUSG00000039887	MGI:1914039
ENSMUSG00000020056	MGI:1914532
ENSMUSG00000103193	MGI:5011251
ENSMUSG00000105307	MGI:5663976
ENSMUSG00002075985	MGI:6845632
ENSMUSG00000103154	MGI:5611523
ENSMUSG00000103929	MGI:5611120
ENSMUSG00000059456	MGI:104908
ENSMUSG00000102379	MGI:5611199
ENSMUSG00000087123	MGI:3644992
ENSMUSG00000064722	MGI:5455634
ENSMUSG00000056995	MGI:3031012
ENSMUSG00000037400	MGI:1923545
ENSMUSG00000079478	MGI:1913482
ENSMUSG00000016257	MGI:1913640
ENSMUSG00000082860	MGI:3651444
ENSMUSG00000087217	MGI:3651228
ENSMUSG00000006442	MGI:102690
ENSMUSG00000109394	MGI:2442922
ENSMUSG00000033417	MGI:1926082
ENSMUSG00002076324	MGI:6846391
ENSMUSG00000038188	MGI:2449455
ENSMUSG00000109194	MGI:5753146
ENSMUSG00002076632	MGI:6846393
ENSMUSG00000102319	MGI:5610854
ENSMUSG00000109519	MGI:5010991
ENSMUSG00000089877	MGI:3802041
ENSMUSG00002075860	MGI:6846395
ENSMUSG00000101701	MGI:1922316
ENSMUSG00000119499	MGI:4834220
ENSMUSG00002076260	MGI:6846397
ENSMUSG00000103071	MGI:5611338
ENSMUSG00000077869	MGI:4834316
ENSMUSG00000100434	MGI:3781666
ENSMUSG00000027296	MGI:1333822
ENSMUSG00000100013	MGI:5011665
ENSMUSG00000060376	MGI:107701
ENSMUSG00000101251	MGI:3781673
ENSMUSG00000101937	MGI:3646790
ENSMUSG00000063172	MGI:1920188
ENSMUSG00000039630	MGI:1858195
ENSMUSG00000014873	MGI:98444
ENSMUSG00000029613	MGI:1353448
ENSMUSG00000119021	MGI:5454202
ENSMUSG00000119456	MGI:5453086
ENSMUSG00000065667	MGI:5452353
ENSMUSG00002075559	MGI:6846399
ENSMUSG00000092921	MGI:4834317
ENSMUSG00000051989	MGI:1916186
ENSMUSG00000077107	MGI:4834318
ENSMUSG00000038646	MGI:1914398
ENSMUSG00000112259	MGI:5010165
ENSMUSG00000112715	MGI:6097991
ENSMUSG00000039552	MGI:3027894
ENSMUSG00000005483	MGI:1931874
ENSMUSG00000086716	MGI:3650474
ENSMUSG00000033031	MGI:2146335
ENSMUSG00000020781	MGI:1923515
ENSMUSG00000037519	MGI:1924750
ENSMUSG00000082236	MGI:3649791
ENSMUSG00000020057	MGI:1918962
ENSMUSG00000114646	MGI:6097118
ENSMUSG00000113274	MGI:5623887
ENSMUSG00000019433	MGI:1926252
ENSMUSG00000069189	MGI:1918414
ENSMUSG00000117406	MGI:1341188
ENSMUSG00000029469	MGI:1098597
ENSMUSG00000027460	MGI:1336887
ENSMUSG00000086770	MGI:3705299
ENSMUSG00000105030	MGI:5621556
ENSMUSG00000082682	MGI:3705665
ENSMUSG00000081951	MGI:3641922
ENSMUSG00000020064	MGI:1914595
ENSMUSG00000077558	MGI:5453482
ENSMUSG00000083098	MGI:3705739
ENSMUSG00000103136	MGI:5611208
ENSMUSG00002075591	MGI:6845600
ENSMUSG00000065622	MGI:5454540
ENSMUSG00002075866	MGI:6845602
ENSMUSG00000081300	MGI:3645460
ENSMUSG00000082941	MGI:3651240
ENSMUSG00000114153	MGI:6098321
ENSMUSG00000082839	MGI:3705359
ENSMUSG00000083598	MGI:3705513
ENSMUSG00002075851	MGI:6845682
ENSMUSG00000113055	MGI:6098336
ENSMUSG00000078320	MGI:2685208
ENSMUSG00000028979	MGI:1330832
ENSMUSG00000117790	MGI:5826289
ENSMUSG00000113884	MGI:3780440
ENSMUSG00000113539	MGI:6096787
ENSMUSG00000087004	MGI:3649354
ENSMUSG00000081856	MGI:3705578
ENSMUSG00000024118	MGI:1919266
ENSMUSG00000072437	MGI:2669254
ENSMUSG00000113001	MGI:5623423
ENSMUSG00000051323	MGI:2685563
ENSMUSG00000113023	MGI:6096790
ENSMUSG00000114032	MGI:3780308
ENSMUSG00000075127	MGI:3031013
ENSMUSG00000095079	MGI:96444
ENSMUSG00000024991	MGI:95301
ENSMUSG00000080158	MGI:3650034
ENSMUSG00000088491	MGI:3837034
ENSMUSG00000082353	MGI:3650321
ENSMUSG00000050600	MGI:3641861
ENSMUSG00000021342	MGI:97762
ENSMUSG00000097157	MGI:5477006
ENSMUSG00000081836	MGI:3031014
ENSMUSG00000031626	MGI:1924574
ENSMUSG00000075125	MGI:3031015
ENSMUSG00000087642	MGI:2685746
ENSMUSG00000090097	MGI:3031370
ENSMUSG00000097071	MGI:1925447
ENSMUSG00000064548	MGI:4421910
ENSMUSG00000089439	MGI:5452972
ENSMUSG00000113806	MGI:6096793
ENSMUSG00000113747	MGI:1920800
ENSMUSG00000076612	MGI:2686979
ENSMUSG00000014867	MGI:98445
ENSMUSG00002076394	MGI:6845604
ENSMUSG00000076613	MGI:96445
ENSMUSG00000072082	MGI:102551
ENSMUSG00000081036	MGI:3644462
ENSMUSG00000081704	MGI:3705623
ENSMUSG00000092009	MGI:3643515
ENSMUSG00000050926	MGI:2445178
ENSMUSG00000034785	MGI:94896
ENSMUSG00000113923	MGI:3809072
ENSMUSG00000021573	MGI:1920198
ENSMUSG00000104897	MGI:5663340
ENSMUSG00000082775	MGI:3613365
ENSMUSG00000080714	MGI:3705395
ENSMUSG00000097713	MGI:3647088
ENSMUSG00000102962	MGI:5611172
ENSMUSG00000045284	MGI:2444462
ENSMUSG00000049372	MGI:3031017
ENSMUSG00000027708	MGI:2150386
ENSMUSG00000055884	MGI:2442306
ENSMUSG00000027459	MGI:1921097
ENSMUSG00000080966	MGI:3646097
ENSMUSG00000057170	MGI:97606
ENSMUSG00000083721	MGI:3646508
ENSMUSG00000031250	MGI:1929885
ENSMUSG00000118735	MGI:5562754
ENSMUSG00002075991	MGI:3819491
ENSMUSG00002075125	MGI:6845690
ENSMUSG00000104279	MGI:5611528
ENSMUSG00000046324	MGI:106250
ENSMUSG00002075531	MGI:6846043
ENSMUSG00000064954	MGI:5454696
ENSMUSG00000038178	MGI:2442746
ENSMUSG00000026495	MGI:1915476
ENSMUSG00000058176	MGI:3644612
ENSMUSG00000057375	MGI:1915532
ENSMUSG00000116700	MGI:5010879
ENSMUSG00000116948	MGI:3647922
ENSMUSG00000097959	MGI:3645140
ENSMUSG00000040367	MGI:3045299
ENSMUSG00000116709	MGI:6215197
ENSMUSG00000062737	MGI:2660935
ENSMUSG00000022952	MGI:99852
ENSMUSG00000051424	MGI:3031018
ENSMUSG00000032883	MGI:1921455
ENSMUSG00000057735	MGI:3031019
ENSMUSG00000037086	MGI:1916050
ENSMUSG00000050530	MGI:2442917
ENSMUSG00000080764	MGI:3705612
ENSMUSG00000081129	MGI:3705377
ENSMUSG00000104699	MGI:3644569
ENSMUSG00000082886	MGI:3644449
ENSMUSG00000062201	MGI:2660938
ENSMUSG00000105815	MGI:5663678
ENSMUSG00000084158	MGI:3642895
ENSMUSG00000105430	MGI:5663438
ENSMUSG00000119236	MGI:5454855
ENSMUSG00000084000	MGI:3648224
ENSMUSG00000040429	MGI:1918240
ENSMUSG00000085157	MGI:1922383
ENSMUSG00000046615	MGI:1920610
ENSMUSG00000030741	MGI:1920908
ENSMUSG00000081551	MGI:3705680
ENSMUSG00000063816	MGI:3647751
ENSMUSG00000101233	MGI:5579948
ENSMUSG00000082204	MGI:3644420
ENSMUSG00000083499	MGI:3641630
ENSMUSG00000082426	MGI:3705700
ENSMUSG00000083094	MGI:3645476
ENSMUSG00000084348	MGI:3705697
ENSMUSG00000082894	MGI:3647765
ENSMUSG00000017922	MGI:1351649
ENSMUSG00000067377	MGI:1926264
ENSMUSG00000029209	MGI:1915230
ENSMUSG00000097139	MGI:5477120
ENSMUSG00000037966	MGI:1196617
ENSMUSG00000116805	MGI:6215199
ENSMUSG00002075263	MGI:6845584
ENSMUSG00000032965	MGI:1921166
ENSMUSG00000028243	MGI:1915303
ENSMUSG00000038891	MGI:97607
ENSMUSG00000084875	MGI:1925475
ENSMUSG00000093270	MGI:4950459
ENSMUSG00000099123	MGI:5530706
ENSMUSG00000082882	MGI:3031020
ENSMUSG00000112411	MGI:5011522
ENSMUSG00000031253	MGI:1916042
ENSMUSG00000112759	MGI:6096677
ENSMUSG00000035435	MGI:3625331
ENSMUSG00000096991	MGI:5477283
ENSMUSG00000035311	MGI:3643902
ENSMUSG00000068810	MGI:3031021
ENSMUSG00000032036	MGI:1914953
ENSMUSG00000049897	MGI:2685557
ENSMUSG00000017404	MGI:98020
ENSMUSG00000024806	MGI:108454
ENSMUSG00000021572	MGI:1921720
ENSMUSG00000096654	MGI:3783596
ENSMUSG00000083293	MGI:3782925
ENSMUSG00000078686	MGI:3782918
ENSMUSG00000085655	MGI:3802149
ENSMUSG00000112992	MGI:6097089
ENSMUSG00000105095	MGI:1925753
ENSMUSG00000076614	MGI:96446
ENSMUSG00000024940	MGI:1101355
ENSMUSG00000033981	MGI:95809
ENSMUSG00000026480	MGI:97284
ENSMUSG00000108666	MGI:5753114
ENSMUSG00000107181	MGI:5009932
ENSMUSG00000108492	MGI:3648821
ENSMUSG00000061286	MGI:107889
ENSMUSG00000078685	MGI:3782916
ENSMUSG00000094202	MGI:3705793
ENSMUSG00000078683	MGI:97233
ENSMUSG00000027463	MGI:1916948
ENSMUSG00000093100	MGI:4950411
ENSMUSG00002076889	MGI:6846232
ENSMUSG00000017400	MGI:2144518
ENSMUSG00000008845	MGI:2135946
ENSMUSG00000076615	MGI:2144790
ENSMUSG00000076457	MGI:3691608
ENSMUSG00000087066	MGI:3801752
ENSMUSG00000099968	MGI:1919514
ENSMUSG00000090726	MGI:4937055
ENSMUSG00000104218	MGI:3645181
ENSMUSG00000031099	MGI:1935127
ENSMUSG00000103198	MGI:3645180
ENSMUSG00000071952	MGI:3642306
ENSMUSG00000102832	MGI:3647068
ENSMUSG00000116595	MGI:5589854
ENSMUSG00000104213	MGI:96447
ENSMUSG00000064194	MGI:3642994
ENSMUSG00000022759	MGI:1921935
ENSMUSG00002075073	MGI:6845812
ENSMUSG00000037649	MGI:95921
ENSMUSG00000086253	MGI:3712316
ENSMUSG00000094222	MGI:3647161
ENSMUSG00000030722	MGI:1329015
ENSMUSG00000076617	MGI:96448
ENSMUSG00000084079	MGI:3650476
ENSMUSG00000085088	MGI:1918237
ENSMUSG00000094235	MGI:3650405
ENSMUSG00000078680	MGI:1924164
ENSMUSG00000081485	MGI:3650622
ENSMUSG00000020883	MGI:1919444
ENSMUSG00000080566	MGI:5455821
ENSMUSG00000038883	MGI:1914250
ENSMUSG00000084579	MGI:5453438
ENSMUSG00000106284	MGI:5663276
ENSMUSG00000088863	MGI:5452844
ENSMUSG00000118789	MGI:5455849
ENSMUSG00000106613	MGI:5662789
ENSMUSG00000106549	MGI:5662790
ENSMUSG00002075914	MGI:6845618
ENSMUSG00002075660	MGI:6845620
ENSMUSG00002074884	MGI:6845622
ENSMUSG00002076091	MGI:6845624
ENSMUSG00000113387	MGI:5590667
ENSMUSG00000040407	MGI:2178217
ENSMUSG00002076657	MGI:6845626
ENSMUSG00000082868	MGI:3650601
ENSMUSG00000113544	MGI:1924112
ENSMUSG00000073834	MGI:3709617
ENSMUSG00000085946	MGI:3034170
ENSMUSG00000113986	MGI:5590492
ENSMUSG00000060257	MGI:2139287
ENSMUSG00000086698	MGI:1922371
ENSMUSG00002075127	MGI:6846453
ENSMUSG00000108420	MGI:5753717
ENSMUSG00000112776	MGI:3645400
ENSMUSG00000117895	MGI:6303259
ENSMUSG00000118612	MGI:6388886
ENSMUSG00000070526	MGI:1351637
ENSMUSG00000065402	MGI:2676805
ENSMUSG00000083096	MGI:3649562
ENSMUSG00000032802	MGI:104971
ENSMUSG00000047534	MGI:2145099
ENSMUSG00000032845	MGI:2449492
ENSMUSG00000037960	MGI:1915730
ENSMUSG00000072460	MGI:2153586
ENSMUSG00000061702	MGI:2443589
ENSMUSG00000075119	MGI:3031031
ENSMUSG00000087429	MGI:3801878
ENSMUSG00000052406	MGI:2684957
ENSMUSG00000039531	MGI:1919830
ENSMUSG00000024130	MGI:1351617
ENSMUSG00000094743	MGI:3651245
ENSMUSG00000063439	MGI:2387643
ENSMUSG00000094793	MGI:3780193
ENSMUSG00000069259	MGI:1206579
ENSMUSG00000026494	MGI:2447076
ENSMUSG00000012640	MGI:1917180
ENSMUSG00000096891	MGI:3780197
ENSMUSG00000110439	MGI:5434675
ENSMUSG00000118101	MGI:3604191
ENSMUSG00000089749	MGI:3713473
ENSMUSG00000082306	MGI:3649560
ENSMUSG00000094948	MGI:5434641
ENSMUSG00000021384	MGI:1913579
ENSMUSG00000117971	MGI:6303015
ENSMUSG00000096652	MGI:3649622
ENSMUSG00000118163	MGI:5624642
ENSMUSG00000089873	MGI:3702003
ENSMUSG00000117721	MGI:6303016
ENSMUSG00000118285	MGI:5826255
ENSMUSG00000024993	MGI:1915144
ENSMUSG00000093283	MGI:5452344
ENSMUSG00000107442	MGI:5690273
ENSMUSG00000089538	MGI:5454938
ENSMUSG00000108300	MGI:5753115
ENSMUSG00000032688	MGI:2445027
ENSMUSG00000107454	MGI:5690267
ENSMUSG00000030525	MGI:99779
ENSMUSG00000079575	MGI:96525
ENSMUSG00000107725	MGI:5010669
ENSMUSG00000079346	MGI:1924171
ENSMUSG00000082173	MGI:3649623
ENSMUSG00000084896	MGI:3705198
ENSMUSG00000107532	MGI:5595090
ENSMUSG00000107737	MGI:1919518
ENSMUSG00000026643	MGI:1202298
ENSMUSG00000108217	MGI:5690275
ENSMUSG00000107988	MGI:5690398
ENSMUSG00000020782	MGI:1918843
ENSMUSG00000107952	MGI:3647816
ENSMUSG00000108026	MGI:5690399
ENSMUSG00000107853	MGI:5010769
ENSMUSG00000104234	MGI:2447824
ENSMUSG00000002870	MGI:105380
ENSMUSG00000028782	MGI:2451244
ENSMUSG00000022758	MGI:1337113
ENSMUSG00000036123	MGI:105064
ENSMUSG00000002603	MGI:98725
ENSMUSG00000113228	MGI:1922270
ENSMUSG00000113233	MGI:5590222
ENSMUSG00000064967	MGI:5454182
ENSMUSG00000102922	MGI:5593335
ENSMUSG00000061533	MGI:1922466
ENSMUSG00000109057	MGI:5753317
ENSMUSG00000025915	MGI:2182368
ENSMUSG00000097682	MGI:1924881
ENSMUSG00000046138	MGI:2444398
ENSMUSG00000030724	MGI:88319
ENSMUSG00000093695	MGI:5313164
ENSMUSG00000115752	MGI:1921467
ENSMUSG00000115646	MGI:3779138
ENSMUSG00000075117	MGI:3031032
ENSMUSG00000018259	MGI:894281
ENSMUSG00000006369	MGI:95487
ENSMUSG00000105893	MGI:5010132
ENSMUSG00000106535	MGI:5663168
ENSMUSG00000075837	MGI:5451782
ENSMUSG00000001260	MGI:103156
ENSMUSG00000049950	MGI:2443607
ENSMUSG00000118251	MGI:6303267
ENSMUSG00000083036	MGI:3802064
ENSMUSG00000074909	MGI:2683212
ENSMUSG00000089892	MGI:3031033
ENSMUSG00000022756	MGI:2146512
ENSMUSG00000117883	MGI:6303279
ENSMUSG00000063698	MGI:2137680
ENSMUSG00000075115	MGI:3031034
ENSMUSG00000026644	MGI:1925495
ENSMUSG00000015968	MGI:88293
ENSMUSG00000030282	MGI:1337124
ENSMUSG00000069258	MGI:1861444
ENSMUSG00000112782	MGI:3643723
ENSMUSG00000059023	MGI:3031035
ENSMUSG00000112801	MGI:6097349
ENSMUSG00000068014	MGI:3705508
ENSMUSG00000112280	MGI:3041184
ENSMUSG00000064084	MGI:3031036
ENSMUSG00000002608	MGI:1196455
ENSMUSG00000031255	MGI:1351606
ENSMUSG00000057447	MGI:3031039
ENSMUSG00000020063	MGI:2135607
ENSMUSG00000061798	MGI:3031038
ENSMUSG00000062757	MGI:3031040
ENSMUSG00000034152	MGI:2443972
ENSMUSG00000052852	MGI:1098827
ENSMUSG00000026645	MGI:2139018
ENSMUSG00000024997	MGI:88034
ENSMUSG00000103552	MGI:5611445
ENSMUSG00000086608	MGI:1922574
ENSMUSG00000053889	MGI:3045250
ENSMUSG00000044674	MGI:1196625
ENSMUSG00000055447	MGI:96617
ENSMUSG00000083921	MGI:3783192
ENSMUSG00002075887	MGI:6846130
ENSMUSG00000032330	MGI:1316715
ENSMUSG00000105560	MGI:5662881
ENSMUSG00002076922	MGI:6846243
ENSMUSG00000000560	MGI:95614
ENSMUSG00000024810	MGI:1924375
ENSMUSG00000033510	MGI:2158505
ENSMUSG00000108802	MGI:5753345
ENSMUSG00000032328	MGI:106402
ENSMUSG00000108594	MGI:5753346
ENSMUSG00000048473	MGI:2685612
ENSMUSG00002075502	MGI:6845674
ENSMUSG00000027709	MGI:1919289
ENSMUSG00000014852	MGI:2685556
ENSMUSG00000035560	MGI:1918198
ENSMUSG00000034898	MGI:1917848
ENSMUSG00000006127	MGI:1194899
ENSMUSG00000081788	MGI:3644921
ENSMUSG00000072683	MGI:3648132
ENSMUSG00000113442	MGI:6097256
ENSMUSG00002074869	MGI:6846485
ENSMUSG00000077590	MGI:5455792
ENSMUSG00000093751	MGI:3781485
ENSMUSG00000088441	MGI:5455376
ENSMUSG00000108421	MGI:5753294
ENSMUSG00000085004	MGI:1918599
ENSMUSG00000108700	MGI:3645480
ENSMUSG00000108629	MGI:5753296
ENSMUSG00000052962	MGI:1913473
ENSMUSG00002076001	MGI:6845634
ENSMUSG00000052040	MGI:1354948
ENSMUSG00000119612	MGI:5453725
ENSMUSG00000119901	MGI:5452559
ENSMUSG00000049387	MGI:1925424
ENSMUSG00000114086	MGI:5011153
ENSMUSG00000113983	MGI:6096885
ENSMUSG00000113785	MGI:6097258
ENSMUSG00000113531	MGI:3781093
ENSMUSG00000113239	MGI:5010573
ENSMUSG00000060499	MGI:3647985
ENSMUSG00000021345	MGI:1332225
ENSMUSG00000114093	MGI:6097265
ENSMUSG00000118389	MGI:6303059
ENSMUSG00000029211	MGI:95616
ENSMUSG00000113288	MGI:6097270
ENSMUSG00000020963	MGI:98849
ENSMUSG00000095061	MGI:2686543
ENSMUSG00000117860	MGI:5589177
ENSMUSG00000108466	MGI:5753347
ENSMUSG00000030283	MGI:106011
ENSMUSG00000118179	MGI:6303060
ENSMUSG00000108418	MGI:5753203
ENSMUSG00000085372	MGI:3802016
ENSMUSG00000117992	MGI:5624645
ENSMUSG00000108313	MGI:5753628
ENSMUSG00000019782	MGI:1913771
ENSMUSG00000103442	MGI:2150982
ENSMUSG00000087937	MGI:5455823
ENSMUSG00000024815	MGI:1913995
ENSMUSG00000039013	MGI:2681107
ENSMUSG00000003228	MGI:109161
ENSMUSG00000092565	MGI:5141942
ENSMUSG00000092581	MGI:3781390
ENSMUSG00000111827	MGI:3643946
ENSMUSG00002075539	MGI:6846148
ENSMUSG00000111574	MGI:5825783
ENSMUSG00000040661	MGI:1933196
ENSMUSG00000115169	MGI:5589722
ENSMUSG00000016541	MGI:1859293
ENSMUSG00000107443	MGI:3648351
ENSMUSG00000075114	MGI:3031042
ENSMUSG00000108085	MGI:1925685
ENSMUSG00000107839	MGI:1925364
ENSMUSG00000111905	MGI:6097362
ENSMUSG00000103786	MGI:5610753
ENSMUSG00000029686	MGI:1349658
ENSMUSG00000075113	MGI:3031043
ENSMUSG00000071340	MGI:3642034
ENSMUSG00000075112	MGI:3031045
ENSMUSG00000096578	MGI:3779938
ENSMUSG00000088894	MGI:5452297
ENSMUSG00000024817	MGI:1923718
ENSMUSG00000037946	MGI:1353657
ENSMUSG00000048226	MGI:3031046
ENSMUSG00000028020	MGI:95751
ENSMUSG00000064764	MGI:5453294
ENSMUSG00000096607	MGI:3036279
ENSMUSG00000075111	MGI:3031047
ENSMUSG00000099750	MGI:5011012
ENSMUSG00000076618	MGI:4439658
ENSMUSG00002075124	MGI:6846279
ENSMUSG00000036764	MGI:1353428
ENSMUSG00000063548	MGI:3647768
ENSMUSG00000115672	MGI:3646287
ENSMUSG00000115066	MGI:6118710
ENSMUSG00000115402	MGI:6118711
ENSMUSG00000077783	MGI:5453684
ENSMUSG00000034427	MGI:2685534
ENSMUSG00000022382	MGI:98962
ENSMUSG00000026650	MGI:1202878
ENSMUSG00000029468	MGI:1339957
ENSMUSG00000118804	MGI:5455395
ENSMUSG00000037548	MGI:95923
ENSMUSG00000104148	MGI:2681880
ENSMUSG00000032038	MGI:1316743
ENSMUSG00000112572	MGI:3644432
ENSMUSG00000039508	MGI:2685489
ENSMUSG00000054568	MGI:107699
ENSMUSG00000105092	MGI:5662605
ENSMUSG00000103419	MGI:5588967
ENSMUSG00000048185	MGI:3646561
ENSMUSG00000105556	MGI:5663217
ENSMUSG00000049872	MGI:2143897
ENSMUSG00000070606	MGI:3642777
ENSMUSG00002076387	MGI:6846500
ENSMUSG00000075110	MGI:3031048
ENSMUSG00000109641	MGI:5791392
ENSMUSG00000097209	MGI:2146143
ENSMUSG00000108775	MGI:5753116
ENSMUSG00000065608	MGI:3619050
ENSMUSG00000025437	MGI:2159711
ENSMUSG00000065564	MGI:2676794
ENSMUSG00000046031	MGI:2443082
ENSMUSG00000100016	MGI:3031049
ENSMUSG00000108469	MGI:5753630
ENSMUSG00000022383	MGI:104740
ENSMUSG00000108620	MGI:5313117
ENSMUSG00000073917	MGI:3030499
ENSMUSG00000075107	MGI:3031050
ENSMUSG00000039497	MGI:2443455
ENSMUSG00000025105	MGI:1097164
ENSMUSG00000101391	MGI:3031051
ENSMUSG00000080788	MGI:3644050
ENSMUSG00000001173	MGI:109589
ENSMUSG00000109145	MGI:5434100
ENSMUSG00000021575	MGI:1333776
ENSMUSG00000063582	MGI:3030500
ENSMUSG00000108987	MGI:5753632
ENSMUSG00000108868	MGI:5592009
ENSMUSG00000000392	MGI:109608
ENSMUSG00000108845	MGI:5753666
ENSMUSG00000102312	MGI:2447313
ENSMUSG00000109734	MGI:5791108
ENSMUSG00000005069	MGI:1098808
ENSMUSG00000024941	MGI:1931787
ENSMUSG00000104252	MGI:1298406
ENSMUSG00000109140	MGI:5753665
ENSMUSG00000111361	MGI:6096399
ENSMUSG00000110330	MGI:5791111
ENSMUSG00000111876	MGI:5010531
ENSMUSG00000056782	MGI:3030501
ENSMUSG00000111149	MGI:5477058
ENSMUSG00000111563	MGI:6096462
ENSMUSG00000079547	MGI:95922
ENSMUSG00000047514	MGI:1298395
ENSMUSG00000030727	MGI:1917564
ENSMUSG00000060843	MGI:2661445
ENSMUSG00000005268	MGI:97763
ENSMUSG00000034681	MGI:97960
ENSMUSG00000098028	MGI:3647096
ENSMUSG00002075542	MGI:6846162
ENSMUSG00000032040	MGI:1916555
ENSMUSG00000034751	MGI:1918885
ENSMUSG00000022641	MGI:1917758
ENSMUSG00000103458	MGI:5610241
ENSMUSG00000103092	MGI:1298371
ENSMUSG00000103707	MGI:1298367
ENSMUSG00000119783	MGI:5454039
ENSMUSG00000062561	MGI:3642340
ENSMUSG00000042846	MGI:2389177
ENSMUSG00000032041	MGI:2152213
ENSMUSG00000102836	MGI:5621551
ENSMUSG00000104318	MGI:1298369
ENSMUSG00000103125	MGI:5610616
ENSMUSG00000104240	MGI:5596017
ENSMUSG00002075335	MGI:6846109
ENSMUSG00000103800	MGI:2681879
ENSMUSG00000060002	MGI:2384841
ENSMUSG00000103770	MGI:2447322
ENSMUSG00000020962	MGI:1933277
ENSMUSG00000020273	MGI:2442119
ENSMUSG00000057770	MGI:3030502
ENSMUSG00000030468	MGI:2443630
ENSMUSG00000096727	MGI:1346526
ENSMUSG00000007440	MGI:1298408
ENSMUSG00000037010	MGI:1353624
ENSMUSG00000080365	MGI:5455553
ENSMUSG00000113943	MGI:6096984
ENSMUSG00000031256	MGI:1343054
ENSMUSG00000073916	MGI:3030503
ENSMUSG00000034912	MGI:2444706
ENSMUSG00000073594	MGI:3704485
ENSMUSG00000024827	MGI:1341155
ENSMUSG00000102206	MGI:1298372
ENSMUSG00000110284	MGI:5791109
ENSMUSG00000094685	MGI:3643907
ENSMUSG00000093639	MGI:6388878
ENSMUSG00000024132	MGI:94871
ENSMUSG00000044705	MGI:3030504
ENSMUSG00000110774	MGI:5622203
ENSMUSG00000118553	MGI:5621884
ENSMUSG00000094531	MGI:3030505
ENSMUSG00000040325	MGI:2445220
ENSMUSG00000084769	MGI:3651662
ENSMUSG00000051172	MGI:3030506
ENSMUSG00000084206	MGI:3651650
ENSMUSG00002075760	MGI:6846293
ENSMUSG00000055010	MGI:2685508
ENSMUSG00000118560	MGI:104698
ENSMUSG00000018160	MGI:1100846
ENSMUSG00000024136	MGI:1913955
ENSMUSG00000040725	MGI:2443517
ENSMUSG00000099324	MGI:5531394
ENSMUSG00000059352	MGI:3645905
ENSMUSG00000058607	MGI:3644512
ENSMUSG00000024863	MGI:96924
ENSMUSG00000028926	MGI:894318
ENSMUSG00002075891	MGI:6845734
ENSMUSG00002075253	MGI:6845736
ENSMUSG00000118374	MGI:5010070
ENSMUSG00000117953	MGI:6303088
ENSMUSG00000058816	MGI:3645534
ENSMUSG00000024868	MGI:1329040
ENSMUSG00000002871	MGI:1345190
ENSMUSG00000103601	MGI:5010335
ENSMUSG00000100528	MGI:5579587
ENSMUSG00000052920	MGI:108174
ENSMUSG00000042439	MGI:3036282
ENSMUSG00000112114	MGI:3648279
ENSMUSG00000112341	MGI:3645895
ENSMUSG00000112720	MGI:5011301
ENSMUSG00000113291	MGI:5011186
ENSMUSG00000112913	MGI:5590012
ENSMUSG00000113808	MGI:6097280
ENSMUSG00000088019	MGI:5453603
ENSMUSG00000113501	MGI:5011125
ENSMUSG00000114180	MGI:6097282
ENSMUSG00000113698	MGI:6097278
ENSMUSG00000037321	MGI:98483
ENSMUSG00000112210	MGI:1924448
ENSMUSG00000113364	MGI:6097383
ENSMUSG00000113777	MGI:6097384
ENSMUSG00000118897	MGI:4421905
ENSMUSG00000065705	MGI:5452606
ENSMUSG00000077439	MGI:5452371
ENSMUSG00000113948	MGI:3642206
ENSMUSG00000101338	MGI:5578845
ENSMUSG00000084448	MGI:5456033
ENSMUSG00000112247	MGI:6097127
ENSMUSG00000114010	MGI:6096381
ENSMUSG00000020059	MGI:109542
ENSMUSG00000113657	MGI:5010006
ENSMUSG00000114128	MGI:6096410
ENSMUSG00000113182	MGI:5012287
ENSMUSG00000113526	MGI:6096411
ENSMUSG00000113674	MGI:1935161
ENSMUSG00000020961	MGI:1918272
ENSMUSG00002076671	MGI:6845740
ENSMUSG00000053536	MGI:1932622
ENSMUSG00000015488	MGI:1924317
ENSMUSG00000118011	MGI:6303091
ENSMUSG00000052595	MGI:1917115
ENSMUSG00000113655	MGI:6096413
ENSMUSG00000113867	MGI:6096416
ENSMUSG00000112202	MGI:5590340
ENSMUSG00000113161	MGI:6096418
ENSMUSG00000112159	MGI:5010962
ENSMUSG00000113561	MGI:5011361
ENSMUSG00000113433	MGI:6096469
