Gene stable ID	Transcript stable ID	Protein stable ID
ENSMUSG00000114913	ENSMUST00000223662	
ENSMUSG00000118584	ENSMUST00000239338	
ENSMUSG00000114567	ENSMUST00000224191	
ENSMUSG00000028041	ENSMUST00000184651	ENSMUSP00000139147
ENSMUSG00000028041	ENSMUST00000107448	ENSMUSP00000103072
ENSMUSG00000028041	ENSMUST00000029676	ENSMUSP00000029676
ENSMUSG00000028041	ENSMUST00000148068	
ENSMUSG00000028041	ENSMUST00000156250	
ENSMUSG00000028041	ENSMUST00000107446	ENSMUSP00000103070
ENSMUSG00000028041	ENSMUST00000074582	ENSMUSP00000074167
ENSMUSG00000028041	ENSMUST00000139705	
ENSMUSG00000028041	ENSMUST00000155868	
ENSMUSG00000028041	ENSMUST00000144608	
ENSMUSG00000028041	ENSMUST00000134839	
ENSMUSG00000028041	ENSMUST00000155295	
ENSMUSG00000028041	ENSMUST00000134590	
ENSMUSG00000114207	ENSMUST00000225913	
ENSMUSG00000118592	ENSMUST00000239332	
ENSMUSG00000114575	ENSMUST00000224174	
ENSMUSG00000025280	ENSMUST00000026322	ENSMUSP00000026322
ENSMUSG00000025280	ENSMUST00000223718	ENSMUSP00000153243
ENSMUSG00000025280	ENSMUST00000223848	
ENSMUSG00000025280	ENSMUST00000225526	
ENSMUSG00000025280	ENSMUST00000225014	
ENSMUSG00000113500	ENSMUST00000220741	
ENSMUSG00000110393	ENSMUST00000209951	
ENSMUSG00000110393	ENSMUST00000245137	
ENSMUSG00000110393	ENSMUST00000210653	
ENSMUSG00000110393	ENSMUST00000209855	
ENSMUSG00000110393	ENSMUST00000209344	
ENSMUSG00000110393	ENSMUST00000211729	
ENSMUSG00000020954	ENSMUST00000013130	ENSMUSP00000013130
ENSMUSG00000020954	ENSMUST00000169503	ENSMUSP00000130184
ENSMUSG00000020954	ENSMUST00000218212	
ENSMUSG00000002625	ENSMUST00000236039	
ENSMUSG00000002625	ENSMUST00000236105	
ENSMUSG00000002625	ENSMUST00000050214	ENSMUSP00000051389
ENSMUSG00000002625	ENSMUST00000236503	ENSMUSP00000157684
ENSMUSG00000002625	ENSMUST00000235724	
ENSMUSG00000002625	ENSMUST00000237879	
ENSMUSG00000002625	ENSMUST00000235614	ENSMUSP00000157768
ENSMUSG00000002625	ENSMUST00000236618	
ENSMUSG00000002625	ENSMUST00000236494	
ENSMUSG00000002625	ENSMUST00000236765	ENSMUSP00000158510
ENSMUSG00000002625	ENSMUST00000237936	ENSMUSP00000158213
ENSMUSG00000002625	ENSMUST00000235265	ENSMUSP00000158056
ENSMUSG00000002625	ENSMUST00000235387	
ENSMUSG00000113946	ENSMUST00000222171	
ENSMUSG00000113238	ENSMUST00000223117	
ENSMUSG00000074847	ENSMUST00000099425	ENSMUSP00000097022
ENSMUSG00000112960	ENSMUST00000222969	
ENSMUSG00000022818	ENSMUST00000023513	ENSMUSP00000023513
ENSMUSG00000022818	ENSMUST00000182508	ENSMUSP00000156220
ENSMUSG00000022818	ENSMUST00000182736	
ENSMUSG00000022818	ENSMUST00000182741	ENSMUSP00000138133
ENSMUSG00000022818	ENSMUST00000182669	
ENSMUSG00000120981	ENSMUST00000246761	
ENSMUSG00000021514	ENSMUST00000126879	ENSMUSP00000119114
ENSMUSG00000021514	ENSMUST00000130799	ENSMUSP00000116221
ENSMUSG00000021514	ENSMUST00000125510	
ENSMUSG00000021514	ENSMUST00000155732	ENSMUSP00000119796
ENSMUSG00000021514	ENSMUST00000222364	
ENSMUSG00000026639	ENSMUST00000194407	
ENSMUSG00000026639	ENSMUST00000194677	ENSMUSP00000142053
ENSMUSG00000026639	ENSMUST00000192322	ENSMUSP00000141302
ENSMUSG00000026639	ENSMUST00000162977	
ENSMUSG00000026639	ENSMUST00000193128	
ENSMUSG00000026639	ENSMUST00000016315	ENSMUSP00000016315
ENSMUSG00000026639	ENSMUST00000162180	
ENSMUSG00000026639	ENSMUST00000159955	ENSMUSP00000123875
ENSMUSG00000026639	ENSMUST00000161526	
ENSMUSG00000094439	ENSMUST00000178644	ENSMUSP00000136776
ENSMUSG00000106847	ENSMUST00000202826	
ENSMUSG00000001655	ENSMUST00000001700	ENSMUSP00000001700
ENSMUSG00000020241	ENSMUST00000001181	ENSMUSP00000001181
ENSMUSG00000020241	ENSMUST00000137365	
ENSMUSG00000020241	ENSMUST00000105413	ENSMUSP00000101053
ENSMUSG00000028737	ENSMUST00000039818	ENSMUSP00000043821
ENSMUSG00000028737	ENSMUST00000146309	
ENSMUSG00000028737	ENSMUST00000124987	
ENSMUSG00000050328	ENSMUST00000055562	ENSMUSP00000051003
ENSMUSG00000029084	ENSMUST00000030964	ENSMUSP00000030964
ENSMUSG00000029084	ENSMUST00000196600	
ENSMUSG00002075590	ENSMUST00020182747	
ENSMUSG00002075846	ENSMUST00020182335	
ENSMUSG00002076973	ENSMUST00020183710	
ENSMUSG00002076870	ENSMUST00020183146	
ENSMUSG00000001656	ENSMUST00000001701	ENSMUSP00000001701
ENSMUSG00000114016	ENSMUST00000221365	
ENSMUSG00000022484	ENSMUST00000001699	ENSMUSP00000001699
ENSMUSG00000114194	ENSMUST00000221086	
ENSMUSG00000113990	ENSMUST00000222352	
ENSMUSG00000114142	ENSMUST00000222824	
ENSMUSG00000114917	ENSMUST00000225017	
ENSMUSG00000022822	ENSMUST00000079158	ENSMUSP00000078158
ENSMUSG00000022822	ENSMUST00000134413	
ENSMUSG00000022822	ENSMUST00000148003	
ENSMUSG00000022822	ENSMUST00000137985	
ENSMUSG00000022822	ENSMUST00000127582	
ENSMUSG00000022822	ENSMUST00000150340	
ENSMUSG00000022822	ENSMUST00000232044	ENSMUSP00000156205
ENSMUSG00000022822	ENSMUST00000077867	ENSMUSP00000077031
ENSMUSG00000022822	ENSMUST00000128978	
ENSMUSG00000022822	ENSMUST00000134962	
ENSMUSG00000022822	ENSMUST00000096199	ENSMUSP00000093913
ENSMUSG00000022822	ENSMUST00000231522	
ENSMUSG00000084466	ENSMUST00000122517	
ENSMUSG00000114449	ENSMUST00000224563	
ENSMUSG00000051606	ENSMUST00000224305	
ENSMUSG00000051606	ENSMUST00000224451	
ENSMUSG00000051606	ENSMUST00000241619	
ENSMUSG00000051606	ENSMUST00000240946	
ENSMUSG00000051606	ENSMUST00000244824	
ENSMUSG00000051606	ENSMUST00000224739	
ENSMUSG00000022485	ENSMUST00000174869	
ENSMUSG00000022485	ENSMUST00000001709	ENSMUSP00000001709
ENSMUSG00000083395	ENSMUST00000122169	
ENSMUSG00000082252	ENSMUST00000122438	
ENSMUSG00000025132	ENSMUST00000106197	ENSMUSP00000101803
ENSMUSG00000025132	ENSMUST00000067936	ENSMUSP00000063714
ENSMUSG00000098569	ENSMUST00000183787	
ENSMUSG00000028738	ENSMUST00000030510	ENSMUSP00000030510
ENSMUSG00000028738	ENSMUST00000166773	ENSMUSP00000127737
ENSMUSG00000065488	ENSMUST00000083554	
ENSMUSG00000036139	ENSMUST00000173306	ENSMUSP00000134197
ENSMUSG00000036139	ENSMUST00000001706	ENSMUSP00000001706
ENSMUSG00000086479	ENSMUST00000123363	
ENSMUSG00002075605	ENSMUST00020181767	
ENSMUSG00000114858	ENSMUST00000225443	
ENSMUSG00000087281	ENSMUST00000154897	
ENSMUSG00000044231	ENSMUST00000052747	ENSMUSP00000054990
ENSMUSG00000033036	ENSMUST00000122204	ENSMUSP00000142767
ENSMUSG00000033036	ENSMUST00000200338	ENSMUSP00000142776
ENSMUSG00000021376	ENSMUST00000224970	ENSMUSP00000152893
ENSMUSG00000021376	ENSMUST00000021806	ENSMUSP00000021806
ENSMUSG00000021376	ENSMUST00000110118	ENSMUSP00000105745
ENSMUSG00000021376	ENSMUST00000151509	ENSMUSP00000120564
ENSMUSG00000021376	ENSMUST00000136864	ENSMUSP00000120081
ENSMUSG00000021376	ENSMUST00000154802	ENSMUSP00000121827
ENSMUSG00000021376	ENSMUST00000133100	
ENSMUSG00000021376	ENSMUST00000124948	ENSMUSP00000115361
ENSMUSG00000093859	ENSMUST00000177915	
ENSMUSG00000001657	ENSMUST00000001703	ENSMUSP00000001703
ENSMUSG00000001657	ENSMUST00000189484	
ENSMUSG00000031312	ENSMUST00000033674	ENSMUSP00000033674
ENSMUSG00000031312	ENSMUST00000143946	
ENSMUSG00000059565	ENSMUST00000073317	
ENSMUSG00000106573	ENSMUST00000200632	
ENSMUSG00000105831	ENSMUST00000197247	
ENSMUSG00000025290	ENSMUST00000223931	
ENSMUSG00000025290	ENSMUST00000112384	ENSMUSP00000108003
ENSMUSG00000025290	ENSMUST00000169826	ENSMUSP00000125977
ENSMUSG00000025290	ENSMUST00000225994	
ENSMUSG00000025290	ENSMUST00000225023	ENSMUSP00000152944
ENSMUSG00000025290	ENSMUST00000223939	
ENSMUSG00000025290	ENSMUST00000223999	ENSMUSP00000153659
ENSMUSG00000025290	ENSMUST00000225117	
ENSMUSG00000025290	ENSMUST00000224568	ENSMUSP00000153637
ENSMUSG00000025290	ENSMUST00000224549	
ENSMUSG00000025290	ENSMUST00000224569	
ENSMUSG00000025290	ENSMUST00000224699	
ENSMUSG00000048373	ENSMUST00000199894	ENSMUSP00000142520
ENSMUSG00000048373	ENSMUST00000061299	ENSMUSP00000056900
ENSMUSG00000048373	ENSMUST00000199481	ENSMUSP00000143011
ENSMUSG00000020955	ENSMUST00000218820	ENSMUSP00000151472
ENSMUSG00000020955	ENSMUST00000021338	ENSMUSP00000021338
ENSMUSG00000032897	ENSMUST00000043429	ENSMUSP00000047441
ENSMUSG00000032897	ENSMUST00000118902	ENSMUSP00000112610
ENSMUSG00000032897	ENSMUST00000120779	ENSMUSP00000112810
ENSMUSG00000032897	ENSMUST00000145658	ENSMUSP00000114591
ENSMUSG00000032897	ENSMUST00000136236	ENSMUSP00000117646
ENSMUSG00000032897	ENSMUST00000134979	ENSMUSP00000114640
ENSMUSG00000032897	ENSMUST00000148081	
ENSMUSG00000032897	ENSMUST00000127030	
ENSMUSG00000032897	ENSMUST00000145029	
ENSMUSG00000032897	ENSMUST00000097906	ENSMUSP00000095516
ENSMUSG00000001661	ENSMUST00000173210	
ENSMUSG00000001661	ENSMUST00000173421	
ENSMUSG00000001661	ENSMUST00000001711	ENSMUSP00000001711
ENSMUSG00000028999	ENSMUST00000120869	ENSMUSP00000112671
ENSMUSG00000028999	ENSMUST00000030852	ENSMUSP00000030852
ENSMUSG00000028999	ENSMUST00000117783	ENSMUSP00000112763
ENSMUSG00000028999	ENSMUST00000115113	ENSMUSP00000110766
ENSMUSG00000028999	ENSMUST00000124680	
ENSMUSG00000028999	ENSMUST00000196607	
ENSMUSG00000028999	ENSMUST00000112256	
ENSMUSG00000028999	ENSMUST00000132260	
ENSMUSG00000028999	ENSMUST00000144709	
ENSMUSG00000102881	ENSMUST00000193520	
ENSMUSG00000025134	ENSMUST00000026125	ENSMUSP00000026125
ENSMUSG00000025134	ENSMUST00000155325	
ENSMUSG00000025134	ENSMUST00000156685	
ENSMUSG00000089346	ENSMUST00000158721	
ENSMUSG00000076010	ENSMUST00000102056	
ENSMUSG00000086903	ENSMUST00000151949	
ENSMUSG00000035247	ENSMUST00000042052	ENSMUSP00000046766
ENSMUSG00000035247	ENSMUST00000218626	
ENSMUSG00000035247	ENSMUST00000220098	
ENSMUSG00000035247	ENSMUST00000217804	
ENSMUSG00000100880	ENSMUST00000186324	
ENSMUSG00000116380	ENSMUST00000230877	
ENSMUSG00000083897	ENSMUST00000119596	
ENSMUSG00000099600	ENSMUST00000188686	
ENSMUSG00000081674	ENSMUST00000120403	
ENSMUSG00000120836	ENSMUST00000246033	
ENSMUSG00000022587	ENSMUST00000188866	ENSMUSP00000140145
ENSMUSG00000022587	ENSMUST00000187606	ENSMUSP00000139471
ENSMUSG00000022587	ENSMUST00000189186	ENSMUSP00000139477
ENSMUSG00000022587	ENSMUST00000187284	ENSMUSP00000140553
ENSMUSG00000022587	ENSMUST00000190810	ENSMUSP00000139482
ENSMUSG00000022587	ENSMUST00000185861	ENSMUSP00000141145
ENSMUSG00000022587	ENSMUST00000185863	ENSMUSP00000140060
ENSMUSG00000022587	ENSMUST00000191127	ENSMUSP00000139966
ENSMUSG00000022587	ENSMUST00000191436	ENSMUSP00000139549
ENSMUSG00000022587	ENSMUST00000186927	
ENSMUSG00000022587	ENSMUST00000188503	
ENSMUSG00000022587	ENSMUST00000191145	ENSMUSP00000140829
ENSMUSG00000022587	ENSMUST00000191439	
ENSMUSG00000022587	ENSMUST00000188042	ENSMUSP00000141059
ENSMUSG00000121530	ENSMUST00000249155	
ENSMUSG00000118418	ENSMUST00000238549	
ENSMUSG00000031156	ENSMUST00000115660	ENSMUSP00000111324
ENSMUSG00000031156	ENSMUST00000208023	
ENSMUSG00000031156	ENSMUST00000115663	ENSMUSP00000111327
ENSMUSG00000031156	ENSMUST00000096514	ENSMUSP00000094259
ENSMUSG00000031156	ENSMUST00000155967	ENSMUSP00000146730
ENSMUSG00000031156	ENSMUST00000208640	ENSMUSP00000146902
ENSMUSG00000031156	ENSMUST00000207114	ENSMUSP00000146809
ENSMUSG00000031156	ENSMUST00000208633	ENSMUSP00000147185
ENSMUSG00000031156	ENSMUST00000208397	ENSMUSP00000146635
ENSMUSG00000031156	ENSMUST00000153620	ENSMUSP00000120681
ENSMUSG00000031156	ENSMUST00000123277	ENSMUSP00000116270
ENSMUSG00000031156	ENSMUST00000208718	ENSMUSP00000146481
ENSMUSG00000025135	ENSMUST00000026128	ENSMUSP00000026128
ENSMUSG00000025135	ENSMUST00000148114	
ENSMUSG00000025135	ENSMUST00000093140	ENSMUSP00000097714
ENSMUSG00000025135	ENSMUST00000129263	
ENSMUSG00000064721	ENSMUST00000082787	
ENSMUSG00000065392	ENSMUST00000083458	
ENSMUSG00000065281	ENSMUST00000083347	
ENSMUSG00000065280	ENSMUST00000083346	
ENSMUSG00000065378	ENSMUST00000083444	
ENSMUSG00000065782	ENSMUST00000083848	
ENSMUSG00000065305	ENSMUST00000083371	
ENSMUSG00000065087	ENSMUST00000083153	
ENSMUSG00000042729	ENSMUST00000210512	ENSMUSP00000147765
ENSMUSG00000042729	ENSMUST00000049424	ENSMUSP00000043315
ENSMUSG00000042729	ENSMUST00000210592	
ENSMUSG00000042729	ENSMUST00000236946	
ENSMUSG00000042729	ENSMUST00000237673	
ENSMUSG00000042729	ENSMUST00000237017	
ENSMUSG00000042729	ENSMUST00000237531	
ENSMUSG00000042729	ENSMUST00000238116	
ENSMUSG00000044034	ENSMUST00000106194	ENSMUSP00000101800
ENSMUSG00000044034	ENSMUST00000106195	ENSMUSP00000101801
ENSMUSG00000044034	ENSMUST00000061309	ENSMUSP00000050092
ENSMUSG00000053815	ENSMUST00000213668	ENSMUSP00000149164
ENSMUSG00000053815	ENSMUST00000216690	ENSMUSP00000148954
ENSMUSG00000053815	ENSMUST00000066457	ENSMUSP00000066496
ENSMUSG00000093649	ENSMUST00000177106	
ENSMUSG00002076542	ENSMUST00020182512	
ENSMUSG00000104358	ENSMUST00000192924	
ENSMUSG00000120468	ENSMUST00000243549	
ENSMUSG00000093381	ENSMUST00000177503	
ENSMUSG00000026123	ENSMUST00000156687	ENSMUSP00000140475
ENSMUSG00000026123	ENSMUST00000027297	ENSMUSP00000027297
ENSMUSG00000026123	ENSMUST00000152654	ENSMUSP00000116777
ENSMUSG00000026123	ENSMUST00000191722	
ENSMUSG00000035575	ENSMUST00000108241	ENSMUSP00000103876
ENSMUSG00000035575	ENSMUST00000043152	ENSMUSP00000046643
ENSMUSG00000035575	ENSMUST00000131921	
ENSMUSG00000035575	ENSMUST00000146127	
ENSMUSG00000003235	ENSMUST00000003320	ENSMUSP00000003320
ENSMUSG00000003235	ENSMUST00000231315	ENSMUSP00000155949
ENSMUSG00000003235	ENSMUST00000148714	ENSMUSP00000121169
ENSMUSG00000050028	ENSMUST00000213127	ENSMUSP00000153971
ENSMUSG00000050028	ENSMUST00000216105	
ENSMUSG00000050028	ENSMUST00000062534	ENSMUSP00000050184
ENSMUSG00000108510	ENSMUST00000206749	
ENSMUSG00000058188	ENSMUST00000218546	ENSMUSP00000151399
ENSMUSG00000058188	ENSMUST00000080616	ENSMUSP00000079451
ENSMUSG00000115323	ENSMUST00000227826	
ENSMUSG00000057179	ENSMUST00000213238	ENSMUSP00000149081
ENSMUSG00000057179	ENSMUST00000205373	ENSMUSP00000145625
ENSMUSG00000057179	ENSMUST00000078075	ENSMUSP00000077220
ENSMUSG00000057179	ENSMUST00000205897	ENSMUSP00000145956
ENSMUSG00000060084	ENSMUST00000213101	ENSMUSP00000149491
ENSMUSG00000060084	ENSMUST00000073561	ENSMUSP00000073251
ENSMUSG00002076109	ENSMUST00000158237	
ENSMUSG00000114376	ENSMUST00000226060	
ENSMUSG00000059069	ENSMUST00000214290	ENSMUSP00000150627
ENSMUSG00000059069	ENSMUST00000074674	ENSMUSP00000074242
ENSMUSG00000038080	ENSMUST00000037025	ENSMUSP00000038373
ENSMUSG00000038080	ENSMUST00000143868	ENSMUSP00000117793
ENSMUSG00000038080	ENSMUST00000143518	ENSMUSP00000114999
ENSMUSG00000038080	ENSMUST00000131120	
ENSMUSG00000038080	ENSMUST00000128977	
ENSMUSG00000006288	ENSMUST00000006451	ENSMUSP00000006451
ENSMUSG00000006288	ENSMUST00000227751	ENSMUSP00000154085
ENSMUSG00000006288	ENSMUST00000227327	
ENSMUSG00000006288	ENSMUST00000228440	ENSMUSP00000154731
ENSMUSG00000006288	ENSMUST00000226768	ENSMUSP00000154412
ENSMUSG00000006288	ENSMUST00000227934	
ENSMUSG00000090840	ENSMUST00000163172	ENSMUSP00000130094
ENSMUSG00000090840	ENSMUST00000187020	
ENSMUSG00000024050	ENSMUST00000170617	ENSMUSP00000130517
ENSMUSG00000024050	ENSMUST00000087703	ENSMUSP00000084993
ENSMUSG00000024050	ENSMUST00000163107	ENSMUSP00000127943
ENSMUSG00000024050	ENSMUST00000169488	ENSMUSP00000126253
ENSMUSG00000024050	ENSMUST00000064694	ENSMUSP00000069443
ENSMUSG00000024050	ENSMUST00000236409	ENSMUSP00000158082
ENSMUSG00000024050	ENSMUST00000169741	
ENSMUSG00000024050	ENSMUST00000165912	ENSMUSP00000127651
ENSMUSG00000024050	ENSMUST00000172216	
ENSMUSG00000024050	ENSMUST00000169280	
ENSMUSG00000024050	ENSMUST00000171728	ENSMUSP00000130054
ENSMUSG00000024050	ENSMUST00000087699	
ENSMUSG00000024050	ENSMUST00000238144	
ENSMUSG00000024050	ENSMUST00000170603	ENSMUSP00000128241
ENSMUSG00000010110	ENSMUST00000177322	ENSMUSP00000135624
ENSMUSG00000010110	ENSMUST00000176381	ENSMUSP00000134854
ENSMUSG00000010110	ENSMUST00000175642	
ENSMUSG00000010110	ENSMUST00000177373	ENSMUSP00000134794
ENSMUSG00000010110	ENSMUST00000175872	ENSMUSP00000135416
ENSMUSG00000010110	ENSMUST00000010254	ENSMUSP00000010254
ENSMUSG00000010110	ENSMUST00000176093	
ENSMUSG00000010110	ENSMUST00000176314	ENSMUSP00000135348
ENSMUSG00000010110	ENSMUST00000073430	ENSMUSP00000073136
ENSMUSG00000010110	ENSMUST00000175901	ENSMUSP00000134951
ENSMUSG00000010110	ENSMUST00000176013	ENSMUSP00000135465
ENSMUSG00000010110	ENSMUST00000176260	
ENSMUSG00000010110	ENSMUST00000176009	
ENSMUSG00000010110	ENSMUST00000176182	
ENSMUSG00000010110	ENSMUST00000176844	
ENSMUSG00000010110	ENSMUST00000176404	
ENSMUSG00000010110	ENSMUST00000175834	
ENSMUSG00000010110	ENSMUST00000176968	ENSMUSP00000135468
ENSMUSG00000010110	ENSMUST00000176570	ENSMUSP00000134892
ENSMUSG00000112746	ENSMUST00000218295	
ENSMUSG00000120257	ENSMUST00000243170	
ENSMUSG00000120257	ENSMUST00000242119	
ENSMUSG00000120257	ENSMUST00000243842	
ENSMUSG00000035181	ENSMUST00000040583	ENSMUSP00000043115
ENSMUSG00000035181	ENSMUST00000220369	
ENSMUSG00000035181	ENSMUST00000218847	
ENSMUSG00000035181	ENSMUST00000217966	ENSMUSP00000151713
ENSMUSG00000035181	ENSMUST00000219641	
ENSMUSG00000035181	ENSMUST00000218186	
ENSMUSG00000035181	ENSMUST00000218254	
ENSMUSG00000035181	ENSMUST00000219277	
ENSMUSG00000065490	ENSMUST00000083556	
ENSMUSG00000119752	ENSMUST00000083475	
ENSMUSG00000118731	ENSMUST00000196073	
ENSMUSG00002076639	ENSMUST00020183120	
ENSMUSG00000028736	ENSMUST00000030508	ENSMUSP00000030508
ENSMUSG00000028736	ENSMUST00000174681	ENSMUSP00000133536
ENSMUSG00000112721	ENSMUST00000218472	
ENSMUSG00000022586	ENSMUST00000023250	ENSMUSP00000023250
ENSMUSG00000022586	ENSMUST00000166694	ENSMUSP00000129867
ENSMUSG00000001119	ENSMUST00000001147	ENSMUSP00000001147
ENSMUSG00000001119	ENSMUST00000137599	
ENSMUSG00000086837	ENSMUST00000134992	
ENSMUSG00000104569	ENSMUST00000199495	
ENSMUSG00000103716	ENSMUST00000193847	
ENSMUSG00000086697	ENSMUST00000122963	
ENSMUSG00000103548	ENSMUST00000193622	
ENSMUSG00000003233	ENSMUST00000003318	ENSMUSP00000003318
ENSMUSG00000003233	ENSMUST00000171572	ENSMUSP00000130925
ENSMUSG00000003233	ENSMUST00000171774	ENSMUSP00000126082
ENSMUSG00000003233	ENSMUST00000169552	
ENSMUSG00000103760	ENSMUST00000191672	
ENSMUSG00000103997	ENSMUST00000192315	
ENSMUSG00000118636	ENSMUST00000239171	
ENSMUSG00000078125	ENSMUST00000080330	
ENSMUSG00000077231	ENSMUST00000104043	
ENSMUSG00000118627	ENSMUST00000126393	
ENSMUSG00000104417	ENSMUST00000195168	
ENSMUSG00000115769	ENSMUST00000226991	
ENSMUSG00000071470	ENSMUST00000095932	ENSMUSP00000093622
ENSMUSG00000071470	ENSMUST00000227614	ENSMUSP00000153980
ENSMUSG00000065329	ENSMUST00000083395	
ENSMUSG00000028998	ENSMUST00000030851	ENSMUSP00000030851
ENSMUSG00000064601	ENSMUST00000082667	
ENSMUSG00000101714	ENSMUST00000187528	
ENSMUSG00000016194	ENSMUST00000016338	ENSMUSP00000016338
ENSMUSG00000016194	ENSMUST00000160929	ENSMUSP00000123849
ENSMUSG00000016194	ENSMUST00000161737	ENSMUSP00000125620
ENSMUSG00000016194	ENSMUST00000159644	ENSMUSP00000124693
ENSMUSG00000016194	ENSMUST00000161406	ENSMUSP00000124142
ENSMUSG00000016194	ENSMUST00000191977	
ENSMUSG00000016194	ENSMUST00000162842	
ENSMUSG00000101132	ENSMUST00000188378	
ENSMUSG00000118905	ENSMUST00000175580	
ENSMUSG00000092837	ENSMUST00000175096	
ENSMUSG00000103457	ENSMUST00000193816	
ENSMUSG00000036023	ENSMUST00000036126	ENSMUSP00000048877
ENSMUSG00000036023	ENSMUST00000226880	
ENSMUSG00000036023	ENSMUST00000227705	
ENSMUSG00000036023	ENSMUST00000228672	
ENSMUSG00000036023	ENSMUST00000227810	ENSMUSP00000153963
ENSMUSG00000036023	ENSMUST00000228624	
ENSMUSG00000036023	ENSMUST00000228833	
ENSMUSG00000036023	ENSMUST00000228872	
ENSMUSG00000075602	ENSMUST00000189068	ENSMUSP00000140638
ENSMUSG00000075602	ENSMUST00000023248	ENSMUSP00000023248
ENSMUSG00000075602	ENSMUST00000187994	ENSMUSP00000140287
ENSMUSG00000075602	ENSMUST00000186526	ENSMUSP00000140998
ENSMUSG00000075602	ENSMUST00000187171	ENSMUSP00000140099
ENSMUSG00000075602	ENSMUST00000190188	ENSMUSP00000139488
ENSMUSG00000041939	ENSMUST00000137167	ENSMUSP00000142758
ENSMUSG00000041939	ENSMUST00000112239	ENSMUSP00000107858
ENSMUSG00000041939	ENSMUST00000125120	
ENSMUSG00000041939	ENSMUST00000124260	ENSMUSP00000143347
ENSMUSG00000041939	ENSMUST00000125650	ENSMUSP00000114611
ENSMUSG00000041939	ENSMUST00000043760	ENSMUSP00000036971
ENSMUSG00000041939	ENSMUST00000139420	ENSMUSP00000142376
ENSMUSG00000087646	ENSMUST00000151651	
ENSMUSG00000087628	ENSMUST00000128563	
ENSMUSG00000085928	ENSMUST00000153921	
ENSMUSG00000085928	ENSMUST00000138672	
ENSMUSG00000078234	ENSMUST00000105031	ENSMUSP00000100648
ENSMUSG00000089294	ENSMUST00000158669	
ENSMUSG00000040972	ENSMUST00000039331	ENSMUSP00000046558
ENSMUSG00000031157	ENSMUST00000033497	ENSMUSP00000033497
ENSMUSG00000031157	ENSMUST00000115655	ENSMUSP00000111319
ENSMUSG00000031157	ENSMUST00000115654	ENSMUSP00000111318
ENSMUSG00000031157	ENSMUST00000156741	ENSMUSP00000123657
ENSMUSG00000031157	ENSMUST00000154552	ENSMUSP00000114924
ENSMUSG00000021377	ENSMUST00000138401	
ENSMUSG00000021377	ENSMUST00000021807	ENSMUSP00000021807
ENSMUSG00000021377	ENSMUST00000224150	ENSMUSP00000153538
ENSMUSG00000021377	ENSMUST00000135278	ENSMUSP00000121663
ENSMUSG00000021377	ENSMUST00000129352	ENSMUSP00000114392
ENSMUSG00000021377	ENSMUST00000143933	
ENSMUSG00000021377	ENSMUST00000150652	
ENSMUSG00000025137	ENSMUST00000026129	ENSMUSP00000026129
ENSMUSG00000025137	ENSMUST00000106188	ENSMUSP00000101794
ENSMUSG00000025137	ENSMUST00000124504	
ENSMUSG00000025137	ENSMUST00000143502	
ENSMUSG00000025137	ENSMUST00000134671	
ENSMUSG00000025137	ENSMUST00000106187	
ENSMUSG00000025137	ENSMUST00000124468	
ENSMUSG00000025137	ENSMUST00000142049	
ENSMUSG00000025137	ENSMUST00000145356	
ENSMUSG00000025137	ENSMUST00000126723	
ENSMUSG00000025137	ENSMUST00000126148	
ENSMUSG00000025137	ENSMUST00000160059	
ENSMUSG00000085968	ENSMUST00000135858	
ENSMUSG00000086164	ENSMUST00000137283	
ENSMUSG00000100287	ENSMUST00000190861	
ENSMUSG00000101082	ENSMUST00000189926	
ENSMUSG00000103107	ENSMUST00000192212	
ENSMUSG00000042499	ENSMUST00000048086	
ENSMUSG00000042499	ENSMUST00000142312	ENSMUSP00000122582
ENSMUSG00000087084	ENSMUST00000126252	
ENSMUSG00000079018	ENSMUST00000188845	ENSMUSP00000139559
ENSMUSG00000079018	ENSMUST00000065408	ENSMUSP00000066954
ENSMUSG00000079018	ENSMUST00000179762	ENSMUSP00000137401
ENSMUSG00000079018	ENSMUST00000187347	ENSMUSP00000139799
ENSMUSG00000079018	ENSMUST00000191216	ENSMUSP00000140722
ENSMUSG00000079018	ENSMUST00000185200	ENSMUSP00000140622
ENSMUSG00000079018	ENSMUST00000185372	ENSMUSP00000139948
ENSMUSG00000086960	ENSMUST00000156409	
ENSMUSG00000086437	ENSMUST00000135716	
ENSMUSG00000085047	ENSMUST00000140113	
ENSMUSG00000118416	ENSMUST00000238366	
ENSMUSG00000099521	ENSMUST00000136302	
ENSMUSG00000032890	ENSMUST00000132895	
ENSMUSG00000032890	ENSMUST00000071093	ENSMUSP00000068178
ENSMUSG00000032890	ENSMUST00000106283	ENSMUSP00000101890
ENSMUSG00000032890	ENSMUST00000171363	ENSMUSP00000130295
